Date,Close,High,Low,Open,Volume,Stock
,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,
2020-06-03,407.77325439453125,430.1258726626724,403.491921056824,420.16925523992535,49055899,Axis
2020-06-04,392.63922119140625,412.1043964482257,389.8513500318805,405.83173951336744,45553578,Axis
2020-06-05,403.5417175292969,408.1217679106607,388.8059349651039,397.26906031005495,39002875,Axis
2020-06-08,428.3835144042969,442.82061134529005,412.20400921180453,413.1996710698041,60387580,Axis
2020-06-09,418.2277526855469,440.5803736258371,414.6931652320026,433.06313872708756,46273705,Axis
2020-06-10,425.5956726074219,430.8228973527256,413.4983567458539,420.36844786211816,36163051,Axis
2020-06-11,411.6564025878906,433.66050508730405,406.9270088170341,424.6497775305895,45562670,Axis
2020-06-12,406.23004150390625,410.7105199028464,387.4618092446414,388.30812790814565,47813512,Axis
2020-06-15,387.9098815917969,404.1889597033993,381.9856811437969,404.1889597033993,39577100,Axis
2020-06-16,379.894775390625,403.24305846049987,358.83653285917,403.1434861961879,96186227,Axis
2020-06-17,387.9098815917969,396.0245199845877,373.6718982173025,375.8125956064521,56949066,Axis
2020-06-18,403.64129638671875,406.27979413683704,382.3341394821963,384.32546312533276,43773580,Axis
2020-06-19,415.2407531738281,420.46797777033095,405.7321948714076,405.7321948714076,52085319,Axis
2020-06-22,428.2839050292969,434.0089602166999,416.2861928341179,418.17794412335303,40454004,Axis
2020-06-23,441.7253723144531,443.0695218848493,428.53285284260085,428.63242510433173,30757220,Axis
2020-06-24,422.8077697753906,446.55430936021173,420.3684166398747,446.0564784690632,33577082,Axis
2020-06-25,419.87060546875,426.84023827217123,408.5698376318795,417.18230637621247,49853200,Axis
2020-06-26,423.00689697265625,426.88997168764683,416.1866079660324,424.15190189839666,32610915,Axis
2020-06-29,403.04388427734375,413.99616407167576,400.6045310997182,413.19964678616265,36319455,Axis
2020-06-30,404.8858642578125,413.0005018380456,402.2971375048361,408.22133735961745,26951915,Axis
2020-07-01,431.3705139160156,435.4527337427492,404.8859015604641,408.2213749695705,53380512,Axis
2020-07-02,421.36407470703125,439.5846730083423,419.47229302919766,439.0868421215831,50362770,Axis
2020-07-03,426.59130859375,429.72763717369713,421.8121137424713,428.1345722232709,31044457,Axis
2020-07-06,432.1172180175781,435.70160654821746,429.2298048958804,432.26656120944085,18424079,Axis
2020-07-07,445.4093322753906,447.05216824200403,424.35109033835613,431.6194096501309,37991679,Axis
2020-07-08,442.2231750488281,459.398340813595,439.08684650795146,448.04780255913414,45877067,Axis
2020-07-09,451.78155517578125,455.01745612194384,444.1149469338747,445.9071564582466,29162679,Axis
2020-07-10,437.69293212890625,449.4915305028377,435.1042053791327,447.948236486056,25676354,Axis
2020-07-13,438.1409606933594,444.46341916803607,430.872641744636,442.0240660016336,21326370,Axis
2020-07-14,415.8879699707031,433.90942528065375,413.5979294676766,433.0133356860731,25685579,Axis
2020-07-15,424.79913330078125,442.52193292396123,420.91605806157975,422.1606354065283,43250557,Axis
2020-07-16,432.1172180175781,434.25788479477535,416.6346892956773,430.0761234966849,30183647,Axis
2020-07-17,431.2211608886719,437.99164943355527,422.75803501497325,432.1172504923787,33464985,Axis
2020-07-20,432.1172180175781,440.8790296389751,427.4375954379675,435.8011788045215,30400586,Axis
2020-07-21,444.2643127441406,449.0434772884798,436.59770463636005,438.0911973546144,43147019,Axis
2020-07-22,476.8722229003906,482.49770589469,458.10399222252227,475.92633205290554,89611937,Axis
2020-07-23,458.8507385253906,472.6904312245975,457.2079026613629,470.89825217023747,40249567,Axis
2020-07-24,443.6669006347656,454.6191803478155,439.6344521456672,454.6191803478155,30566635,Axis
2020-07-27,429.6778259277344,446.05647424551114,428.034990079537,445.06081247264166,21924237,Axis
2020-07-28,435.15399169921875,438.09120625889324,422.5588755963131,432.1172352644538,33057573,Axis
2020-07-29,438.9872741699219,445.06081712495063,432.4159003232545,433.8596220630811,24404819,Axis
2020-07-30,424.0025939941406,443.96560141911436,422.9073599102725,439.9829541215485,26861618,Axis
2020-07-31,429.7774353027344,432.56530673867405,419.47232898642727,427.13893745377555,27499638,Axis
2020-08-03,415.53948974609375,430.0263578780724,413.8966537288367,429.72767146954897,23824107,Axis
2020-08-04,427.28826904296875,429.3293940292859,415.53947158172036,420.0199498248522,24746211,Axis
2020-08-05,433.0631103515625,444.91147964767174,431.27090088753755,437.0955284715419,36932321,Axis
2020-08-06,431.1215515136719,436.3985468030673,425.2471530781672,434.1085368590322,33465135,Axis
2020-08-07,431.4202575683594,435.104218483046,425.2969434081641,429.57830749620365,15569399,Axis
2020-08-10,429.2297668457031,435.1041648246514,427.4375575466652,432.11717971143867,14888044,Axis
2020-08-11,446.0564880371094,447.9482393870151,433.4115709766255,433.4115709766255,30469633,Axis
2020-08-12,449.1430358886719,450.785871751757,437.04575131571715,442.8703484316384,23184137,Axis
2020-08-13,446.15606689453125,454.7685355465081,443.41799689397754,452.1300378048302,21885850,Axis
2020-08-14,433.959228515625,449.54133057478987,423.75369443280863,449.54133057478987,36725538,Axis
2020-08-17,436.24920654296875,439.08684871715775,423.5047478045725,437.1950973960939,30198343,Axis
2020-08-18,443.8659973144531,445.30971901031586,433.41154890839766,437.593340424894,21768516,Axis
2020-08-19,442.27301025390625,449.98938966694925,440.53060199934816,444.06518944737627,18127671,Axis
2020-08-20,433.0631103515625,439.3855384484116,431.3704731441812,436.00029441883555,16688938,Axis
2020-08-21,438.53924560546875,442.92015138491035,434.357453952028,438.09118564789065,25087973,Axis
2020-08-24,443.8659973144531,447.5001870208969,440.3811811791013,442.07381831320345,18196776,Axis
2020-08-25,449.8399963378906,454.42004676876394,445.16040403356203,448.99370810239685,26273592,Axis
2020-08-26,461.3398742675781,462.78356556247616,447.0521221917621,450.0391074179877,25914508,Axis
2020-08-27,470.997802734375,472.44152449967106,461.9870755908269,461.9870755908269,19544214,Axis
2020-08-28,506.99102783203125,510.7745307203287,473.98481308844407,474.3831021378972,59179945,Axis
2020-08-31,494.5950012207031,531.534029847205,484.19032321306753,522.1748453502454,55830536,Axis
2020-09-01,483.59295654296875,501.21615246809154,477.56918432060087,492.90237022130475,33276725,Axis
2020-09-02,482.298583984375,485.83320170912515,470.051955639368,484.88731081731606,20750575,Axis
2020-09-03,472.88958740234375,487.82451450777387,471.0476069823033,486.2812204757672,14045705,Axis
2020-09-04,453.2252502441406,470.89824667669484,450.63652356289833,466.96537052777035,29405304,Axis
2020-09-07,456.7100830078125,465.1234070455341,448.69498723065146,455.0174457819013,25967554,Axis
2020-09-08,442.4223327636719,460.39401633750015,439.33577506577575,457.8052895461941,21052285,Axis
2020-09-09,429.379150390625,441.42666422355006,423.15626415307975,437.99161886635034,31657672,Axis
2020-09-10,444.9114685058594,446.7534488594845,428.8813079136515,434.55659216315894,34434841,Axis
2020-09-11,445.2599792480469,447.8984770010609,437.34445560381744,444.06517290677874,18620781,Axis
2020-09-14,438.6388244628906,453.02615063152786,436.0998988496906,450.03916502296835,17622727,Axis
2020-09-15,447.5997619628906,449.93957333227576,434.0089841077814,439.136636437378,17328721,Axis
2020-09-16,444.065185546875,448.6452361385217,438.09121444086327,447.59977296385665,20016188,Axis
2020-09-17,440.9786071777344,444.5132248151559,436.59770131455724,439.0370848898878,14306232,Axis
2020-09-18,441.4266357421875,447.35080482698424,434.1582868545849,442.6214115915958,20809690,Axis
2020-09-21,421.513427734375,442.0738377603825,418.7255564723417,441.07817596362486,19013877,Axis
2020-09-22,410.2126770019531,424.79911684258207,404.53739237479266,422.1606190505537,27558176,Axis
2020-09-23,417.9290771484375,421.0654060160514,404.33829846531773,416.2862411116102,18612700,Axis
2020-09-24,400.7041015625,412.50266952541506,399.4097229978536,412.20398314098173,21177182,Axis
2020-09-25,413.24945068359375,414.892317091931,398.41409476501354,405.7322156519703,20460096,Axis
2020-09-28,437.3444519042969,438.6886014305564,416.23640928836403,418.17796198020415,19387091,Axis
2020-09-29,424.9982604980469,441.37687945851343,422.9571355044577,440.48078988373203,19996904,Axis
2020-09-30,422.8077697753906,426.2428150783898,416.9333713368755,425.14758104082586,18485278,Axis
2020-10-01,441.775146484375,443.3681810334008,425.54584114579444,428.33371237696224,21083211,Axis
2020-10-05,442.2231750488281,454.46983321655625,437.1452938761207,442.12360279344443,24252318,Axis
2020-10-06,447.6993103027344,450.7360969425156,440.7794792091725,447.5499671137714,19387351,Axis
2020-10-07,451.1343994140625,453.97204182085204,441.5760393841767,445.06085592948585,19873734,Axis
2020-10-08,449.9395446777344,459.6472468681726,445.3097235562548,453.57370403609207,20909290,Axis
2020-10-09,466.01953125,467.76193954175756,448.1971896570604,451.3335185051862,28048230,Axis
2020-10-12,465.9697265625,477.9176682692308,460.29444209772805,471.4458665114183,21261504,Axis
2020-10-13,459.3486022949219,470.9480568138273,457.75553725191776,463.87885157531355,15582492,Axis
2020-10-14,469.25543212890625,472.5909055056428,452.03049375020964,456.01314127223793,13984621,Axis
2020-10-15,460.5931396484375,479.85920092350017,458.0044129763168,471.3462745816332,28971494,Axis
2020-10-16,470.35064697265625,473.43720475260255,460.9914317570031,463.1320986352086,16288157,Axis
2020-10-19,490.8114929199219,493.74867697760044,474.18392882591496,474.98044610608855,28131936,Axis
2020-10-20,491.8071594238281,496.48675166375125,482.9955463960117,483.74229274777264,21376064,Axis
2020-10-21,499.2746276855469,505.2983694929147,484.4890437031503,494.744348210705,27029535,Axis
2020-10-22,508.0862121582031,510.7745112134012,493.49977264210935,493.8482603544776,30022336,Axis
2020-10-23,504.9996643066406,513.2636448829809,502.31136536074456,511.67061035153165,18810262,Axis
2020-10-26,491.20977783203125,507.6381982920645,488.77039415510257,506.04513326132667,17446937,Axis
2020-10-27,505.8957824707031,510.0277729928266,480.5561767145442,491.85694457482936,24239860,Axis
2020-10-28,502.5105285644531,515.2549876012894,491.35910411833106,508.58404130822197,30343575,Axis
2020-10-29,491.70758056640625,514.1099404333426,487.2271025159817,503.80486522551524,50934336,Axis
2020-10-30,490.3634033203125,499.3741298465408,479.51069651168166,492.8525576518877,23140833,Axis
2020-11-02,520.3826904296875,529.393418021905,492.9521882195286,494.69459645776203,37597227,Axis
2020-11-03,531.8328247070312,534.6704367952791,521.7268321801233,522.7224940735969,25991938,Axis
2020-11-04,522.871826171875,531.5340353413784,508.7831871891147,522.8219944648524,28905623,Axis
2020-11-05,536.96044921875,540.146579445129,525.2614219220122,532.579573331561,23728389,Axis
2020-11-06,539.3998413085938,543.6314044383797,528.8956202816719,536.4128555699214,22256961,Axis
2020-11-09,562.5986938476562,565.5359083425949,545.8715875859642,547.6139957542732,26041462,Axis
2020-11-10,581.0682373046875,585.4491737977193,565.7848520587653,569.518584034516,34935409,Axis
2020-11-11,606.0095825195312,608.498737034488,573.8994892765885,577.3344738909298,50289937,Axis
2020-11-12,597.098388671875,607.801752933283,586.245650833554,599.3386277033325,34244439,Axis
2020-11-13,607.7021484375,609.6934720149413,581.7651709954016,592.4187642887872,28813262,Axis
2020-11-14,610.4900512695312,615.318986646227,602.9229851980658,611.2865685480084,3211214,Axis
2020-11-17,626.0721435546875,628.1630698499093,606.3580515690783,610.49007245196,25960060,Axis
2020-11-18,633.5396118164062,637.2235727504449,619.3514307043846,622.2886452641063,24928180,Axis
2020-11-19,608.8472290039062,630.2539590506502,606.4078452863646,616.3146929737006,26525371,Axis
2020-11-20,605.2130737304688,613.825573646146,589.4318566074915,612.3320807662285,29556191,Axis
2020-11-23,593.01611328125,609.9423630109675,590.1287306719322,608.2995575876583,23728765,Axis
2020-11-24,616.9618530273438,619.8990066941433,597.9446763592996,600.3840599010317,30742369,Axis
2020-11-25,597.2477416992188,627.2669710505007,593.4144678509499,622.2886617564491,35115637,Axis
2020-11-26,609.892578125,615.5180911852116,591.4728361934632,599.6372745009749,35476456,Axis
2020-11-27,598.9901123046875,610.9878855655751,596.1525004935772,609.3450192936439,29921076,Axis
2020-12-01,601.0313110351562,612.332048930851,593.6136179631379,608.34940145813,21285697,Axis
2020-12-02,605.4619140625,610.83851207103,598.6416550655367,604.3667103946458,19070722,Axis
2020-12-03,600.08544921875,608.3494309714879,597.7456072527851,607.5031426506291,17746316,Axis
2020-12-04,611.8341674804688,613.7757201171909,600.5832014530473,603.9684150631322,20019707,Axis
2020-12-07,616.5635375976562,621.6912199092407,609.7930498636979,614.2735277307781,24658169,Axis
2020-12-08,617.95751953125,621.1435886700691,608.9467316387585,616.414195127316,16005349,Axis
2020-12-09,631.44873046875,633.9378849874928,616.314658840719,616.464032419993,22000284,Axis
2020-12-10,624.3297119140625,629.706309876574,617.6587657814272,621.7907865091325,16126862,Axis
2020-12-11,610.589599609375,628.9098010603087,605.710832475158,623.632744897447,17950692,Axis
2020-12-14,613.2281494140625,621.0938414602583,609.7433329862808,613.3276912895631,14567480,Axis
2020-12-15,604.4661865234375,613.0786844334508,599.6870225747409,613.0786844334508,22311290,Axis
2020-12-16,603.4705810546875,612.2324533423151,602.1762328936792,610.8882734759673,14860853,Axis
2020-12-17,602.7737426757812,608.3494250456251,600.5832743267783,604.6156928951815,14598759,Axis
2020-12-18,606.8558959960938,608.349388767208,593.9122919797702,601.7780448824558,17301814,Axis
2020-12-21,579.9730224609375,604.6156530290202,570.9125240147625,602.6243293467509,18580262,Axis
2020-12-22,587.1915893554688,591.3733813743904,565.9342326839858,582.4621954607023,19896386,Axis
2020-12-23,589.8798828125,591.9209774773118,581.7652143219435,586.4448372315167,12247401,Axis
2020-12-24,607.5527954101562,611.3362978027444,591.5724369131974,592.4187250694348,15488083,Axis
2020-12-28,614.9705200195312,618.1068181505094,611.3363302303712,611.3363302303712,8444506,Axis
2020-12-29,627.466064453125,629.6565325181133,615.9163513697196,618.007277565088,13765454,Axis
2020-12-30,622.3881225585938,631.2495362558216,615.5180930899553,629.5071282298788,10262221,Axis
2020-12-31,617.7584228515625,623.2345631671982,613.3277153511998,619.6999756629999,12306502,Axis
2021-01-01,621.09375,622.7366160964671,614.8708644381805,617.55916315496,6047062,Axis
2021-01-04,621.9899291992188,630.2539098600549,618.6046548223111,625.0764564243497,14068156,Axis
2021-01-05,661.5674438476562,665.0024889452816,615.318944670982,615.318944670982,37973963,Axis
2021-01-06,651.4117431640625,664.2558048995205,646.3338922102532,659.1281222386082,20829645,Axis
2021-01-07,668.1885986328125,673.565196572136,656.1411153599964,656.1411153599964,17887570,Axis
2021-01-08,669.7816772460938,675.904960600009,665.5998857053888,675.058672413244,12272794,Axis
2021-01-11,664.0567016601562,673.7146340304535,657.2862130440972,673.0674295016275,7928365,Axis
2021-01-12,672.7686157226562,682.0282572805672,656.3899687769547,658.4310630862757,13301893,Axis
2021-01-13,684.816162109375,688.201436479309,666.1475036804136,673.0673652254898,15645903,Axis
2021-01-14,673.0673828125,684.8161800033771,671.7232636786424,675.5565373347356,9337503,Axis
2021-01-15,671.92236328125,679.9872605858465,666.6951386611947,674.6604333203267,12339771,Axis
2021-01-18,654.1497802734375,672.0716920617508,648.3251832503843,671.5240902445155,13460603,Axis
2021-01-19,665.8488159179688,669.0349457706413,656.8878598906615,660.6713625036723,9010539,Axis
2021-01-20,672.8184814453125,677.9959351140241,661.1194549458935,661.1194549458935,9980614,Axis
2021-01-21,672.9180297851562,691.9849783159697,666.8445168735549,677.796797105894,15849438,Axis
2021-01-22,641.7039794921875,670.9764584117706,636.0286955256926,667.0933533898614,21392223,Axis
2021-01-25,655.5437622070312,665.1020913068846,636.5763560467256,651.1628259202134,21325345,Axis
2021-01-27,629.3578491210938,660.9203428250936,624.6782869082278,657.0870689008409,24462588,Axis
2021-01-28,667.7904663085938,671.7731140148977,613.3277467708108,619.3017183302667,64303975,Axis
2021-01-29,660.0242309570312,672.9180026395754,650.1671548374112,668.0890672219034,31273252,Axis
2021-02-01,706.272705078125,713.8895424965948,651.5113036313847,662.1151265833132,30648270,Axis
2021-02-02,711.1016235351562,741.7182218969152,701.1450061817387,716.1297031445582,28703320,Axis
2021-02-03,730.6166381835938,733.6036236714829,712.4458097989352,716.8765170933791,23541361,Axis
2021-02-04,740.6728515625,742.2658861649658,717.4738825603603,726.833127968377,20490289,Axis
2021-02-05,716.4782104492188,762.9756288889648,713.8895140648041,745.7506918194397,31121503,Axis
2021-02-08,732.9564819335938,744.555905814147,722.8504900306623,722.8504900306623,15662890,Axis
2021-02-09,739.2789306640625,746.7463946101642,723.0496545086104,732.558213112571,22307807,Axis
2021-02-10,731.6122436523438,743.161956444662,722.9499742506977,738.3329604823564,15140744,Axis
2021-02-11,736.8892822265625,740.9217611785808,727.8287840519856,727.8287840519856,11897710,Axis
2021-02-12,747.1446533203125,751.4259869881356,731.3633770262076,732.3092679083763,15668442,Axis
2021-02-15,790.5554809570312,795.533790031068,750.6294664914066,756.6034373802506,20648115,Axis
2021-02-16,771.6876831054688,795.5337959001038,763.6726175912135,795.5337959001038,23968943,Axis
2021-02-17,774.3759765625,781.594524720749,760.9843129976045,770.6422447565092,16956357,Axis
2021-02-18,773.6292114257812,778.607520379615,760.6856081458131,771.6378878442476,19685663,Axis
2021-02-19,746.3978881835938,773.828358454342,738.1338466770582,769.5470248941975,15634787,Axis
2021-02-22,716.3289184570312,746.5970017412926,711.8982111426974,746.3979179908399,18123202,Axis
2021-02-23,712.8440551757812,731.7616287736756,709.508551789719,729.172871713846,16804763,Axis
2021-02-24,746.14892578125,751.6250653036707,713.9392323098813,718.8677700341337,11207286,Axis
2021-02-25,767.3067626953125,780.1009920539063,758.8436377017474,761.6812494208531,26635119,Axis
2021-02-26,721.6557006835938,755.4086618918507,715.5324167347386,742.7637441734288,31306177,Axis
2021-03-01,725.389404296875,740.2745606084432,719.116747006655,734.7984206173921,14301187,Axis
2021-03-02,728.0776977539062,737.2875694861779,718.8678260216345,727.2811804608657,14503453,Axis
2021-03-03,750.67919921875,757.4994579948816,731.9109385027051,737.2875363371476,13603791,Axis
2021-03-04,733.6036376953125,748.1901080814945,727.9283530057575,727.9283530057575,16896947,Axis
2021-03-05,727.5798950195312,740.871956374755,717.3743610832327,728.8244723288359,16358252,Axis
2021-03-08,740.0753784179688,749.2354788180578,728.8244126176987,731.8113979153122,13898556,Axis
2021-03-09,742.216064453125,755.4085826541613,736.7896957559832,755.4085826541613,18951683,Axis
2021-03-10,757.44970703125,762.3782450477033,745.9000545709963,747.2441736798595,13377990,Axis
2021-03-12,747.3436889648438,773.2308945938044,741.768007445216,769.2482475739642,16343307,Axis
2021-03-15,741.1707153320312,750.7290449113457,713.5410986260765,750.7290449113457,22466579,Axis
2021-03-16,734.5494995117188,748.7376802884615,732.7573204097839,747.7420184795673,11358574,Axis
2021-03-17,724.7423095703125,738.7811178245961,721.5561793878827,735.7941321730141,12380976,Axis
2021-03-18,715.6318969726562,739.8762367567291,704.1817866210938,732.8070625,12261544,Axis
2021-03-19,723.099365234375,726.1858924335949,700.4480598173946,705.9241995885327,20377672,Axis
2021-03-22,713.093017578125,726.8331387315783,706.2229266162105,715.8808585589107,14802230,Axis
2021-03-23,727.3807373046875,736.2919228317772,711.0020880571942,714.8851934999542,15949688,Axis
2021-03-24,703.3355712890625,721.8548578159126,700.2489830210021,720.112449538426,14379147,Axis
2021-03-25,691.586669921875,707.8160060647356,677.0500317829208,706.4220552205622,21179280,Axis
2021-03-26,695.1710815429688,703.9328932368205,690.1430016024947,703.9328932368205,13143312,Axis
2021-03-30,692.3333740234375,710.2055146021207,688.0022697161512,701.9415342255957,25965218,Axis
2021-03-31,694.4243774414062,700.4978904882668,689.0975500202763,692.9806555881887,14924620,Axis
2021-04-01,709.9068603515625,713.8895075344604,692.5325498620954,703.2359141661337,13090326,Axis
2021-04-05,682.2772827148438,705.3766497889984,674.5111324388924,704.1320724764942,16239521,Axis
2021-04-06,674.959228515625,690.4915298980419,672.5696156396933,687.1062551188686,12062011,Axis
2021-04-07,685.2642211914062,688.8984110024228,665.500359134645,677.5478423839476,14433515,Axis
2021-04-08,678.6431274414062,692.4828521740283,676.4028881640639,688.5002045698642,9026398,Axis
2021-04-09,665.30126953125,683.8205558893898,664.1064631406397,676.3530919110467,12509114,Axis
2021-04-12,632.8426513671875,652.1585156817913,623.9315263722646,648.1758682577804,14649541,Axis
2021-04-13,658.1325073242188,661.9657812811175,627.2669888264112,632.8426710856055,12737650,Axis
2021-04-15,665.9484252929688,668.4375799973162,649.4702333042643,663.5588732390223,15195951,Axis
2021-04-16,666.296875,672.3206166119414,659.4765553481553,665.7492731753457,12242522,Axis
2021-04-19,645.3382568359375,652.4572026503041,628.2626316825324,647.180206962989,17292072,Axis
2021-04-20,648.922607421875,659.1281413322305,640.2105662788886,653.1541702627541,12296248,Axis
2021-04-22,655.8424682617188,658.0827074088908,631.6478976263363,638.2192414832238,19385102,Axis
2021-04-23,668.4375,674.560844148016,648.076265571534,653.154116252544,19167768,Axis
2021-04-26,697.4113159179688,700.7467586204684,681.5304981460283,690.9892851911521,21646184,Axis
2021-04-27,696.51513671875,700.8463016172467,681.1321511530759,688.1017831194969,46559967,Axis
2021-04-28,705.0779418945312,709.4090465018664,685.1647055014964,704.9285683134336,54060587,Axis
2021-04-29,716.2791137695312,723.7465771709218,703.9328833044165,708.9111922386768,25939327,Axis
2021-04-30,711.7987060546875,726.6838026224812,701.9416290828199,701.9416290828199,23011654,Axis
2021-05-03,699.7013549804688,704.9285796174627,689.097532122988,702.9372559462269,13752878,Axis
2021-05-04,697.311767578125,715.5324284476134,695.0715283666677,700.9459577181958,11980155,Axis
2021-05-05,714.0886840820312,715.930634178603,696.9632882732421,705.9242448367552,11155033,Axis
2021-05-06,712.6449584960938,719.7141332173843,707.168818402865,714.8851976251419,9484934,Axis
2021-05-07,713.640625,723.7466170008606,710.9025549354726,717.8721878269969,7131970,Axis
2021-05-10,712.1470947265625,721.8547971712796,710.9025174900603,720.361304487477,7980462,Axis
2021-05-11,704.2814331054688,710.6039227444505,699.9503280720655,701.7425073696676,12736700,Axis
2021-05-12,688.3009643554688,702.688288979618,686.0607253895402,700.9458808950069,10856584,Axis
2021-05-14,682.0283203125,695.5692962324532,678.4439622073278,691.984938127281,9377968,Axis
2021-05-17,706.173095703125,707.2185283858338,681.4309255407443,688.5000996527472,12099197,Axis
2021-05-18,708.5628051757812,722.8505289255943,705.4264459280765,716.8765576121597,19519055,Axis
2021-05-19,713.6904296875,720.5605210278877,699.1537904201954,700.9459696658333,20244016,Axis
2021-05-20,702.8377075195312,711.3008330433969,701.4935275917511,705.5259458343414,18840413,Axis
2021-05-21,727.729248046875,730.2184025951673,703.9329062570512,703.9329062570512,15883692,Axis
2021-05-24,737.9346923828125,744.2571198621231,723.5971396117699,727.2313291205813,15716900,Axis
2021-05-25,728.3764038085938,741.7680676538696,722.7011191905897,741.1706948605537,11344261,Axis
2021-05-26,731.9110107421875,738.1837290916102,726.3353286208977,734.7984544512988,9081086,Axis
2021-05-27,747.0948486328125,750.5796651255071,727.8288160456375,734.0019317010575,23040846,Axis
2021-05-28,736.640380859375,756.4043046535937,735.2962616965835,749.3350691960459,17149692,Axis
2021-05-31,747.443359375,749.7333694649744,730.8157944054333,734.6988999100159,9275086,Axis
2021-06-01,741.9174194335938,750.7290021131113,737.9347722075295,750.2809421461043,6660243,Axis
2021-06-02,733.8028564453125,742.0668384682999,731.0150151420663,741.5690074937779,9973043,Axis
2021-06-03,747.3935546875,748.9865892597968,735.7940704061015,739.776717607217,8170508,Axis
2021-06-04,738.830810546875,756.603409754482,736.8892579248175,747.7419956181026,10336011,Axis
2021-06-07,747.841552734375,750.6792253230419,738.2832237745065,739.87625834436,6986728,Axis
2021-06-08,743.1121826171875,747.8415763103548,736.2919233888755,747.7420344354908,6426815,Axis
2021-06-09,733.5538940429688,747.9909913807672,726.9825499077085,742.7637664825988,8004726,Axis
2021-06-10,741.021240234375,742.1164438258012,729.7205039423746,736.2420760993995,7795125,Axis
2021-06-11,735.2463989257812,743.0125480782543,733.8026772980548,743.0125480782543,4840759,Axis
2021-06-14,733.0559692382812,738.1836515995055,721.8547744621445,732.707511931172,5190670,Axis
2021-06-15,747.6424560546875,748.7376597062153,728.8244240757308,732.8070712018276,9686490,Axis
2021-06-16,746.5471801757812,753.5665834737281,743.0125930596888,745.5515184095372,8614096,Axis
2021-06-17,735.3958129882812,742.1663621375036,732.8071165044323,738.7313166248138,6674329,Axis
2021-06-18,733.1057739257812,739.9758646796064,719.1167377375743,738.930431939774,8143792,Axis
2021-06-21,736.3416137695312,737.685793555391,717.3742701344836,721.8547478799454,6464497,Axis
2021-06-22,736.1425170898438,745.7506776318342,733.8525071363706,739.9758514277449,6727233,Axis
2021-06-23,729.1728515625,740.5234197157021,727.6295880183429,739.9758179123393,6154147,Axis
2021-06-24,735.9434814453125,739.7269843248855,727.9283549287824,732.7075804296921,5313822,Axis
2021-06-25,758.0470581054688,762.6271386723774,734.3503203266027,734.3503203266027,11170037,Axis
2021-06-28,759.092529296875,766.2612451558141,754.4626779318049,761.233165559897,7672743,Axis
2021-06-29,748.6879272460938,760.2375801971594,746.7961454558306,757.6986546778725,7500655,Axis
2021-06-30,745.0537719726562,757.20085905169,743.3113636842402,749.2355640189306,5459970,Axis
2021-07-01,743.2117919921875,751.1273157675541,741.2702392517579,746.7463793671167,5695690,Axis
2021-07-02,747.3935546875,749.5839620318147,740.7723794074959,744.3567375803506,3557647,Axis
2021-07-05,757.0514526367188,758.6943189741438,750.131651493347,753.8155516699655,4680089,Axis
2021-07-06,755.0601196289062,763.6726187113103,751.9238213467497,753.7160004751785,5529485,Axis
2021-07-07,759.5904541015625,760.6856578347969,748.9866310290917,752.6208211109296,3573368,Axis
2021-07-08,751.1273193359375,763.8220078454872,748.4390202033694,756.70300135355,4188267,Axis
