Price,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Date,,,,,
2020-06-11,411.6563720703125,433.6604729384822,406.92697865006306,424.64974604976555,45562670
2020-06-12,406.23004150390625,410.7105199028464,387.4618092446414,388.30812790814565,47813512
2020-06-15,387.90985107421875,404.1889279051164,381.98565109228645,404.1889279051164,39577100
2020-06-16,379.8947448730469,403.24302606731544,358.8365040332355,403.14345381100225,96186227
2020-06-17,387.90985107421875,396.02448882861614,373.67186881985253,375.8125660405895,56949066
2020-06-18,403.6412658691406,406.2797634197735,382.3341105755605,384.32543406814153,43773580
2020-06-19,415.24072265625,420.4679468685847,405.73216505264855,405.73216505264855,52085319
2020-06-22,428.283935546875,434.00899114221966,416.2862224967932,418.177973920826,40454004
2020-06-23,441.725341796875,443.0694912744076,428.53282323645726,428.63239549130896,30757220
2020-06-24,422.8077697753906,446.55430936021173,420.3684166398747,446.0564784690632,33577082
2020-06-25,419.87060546875,426.84023827217123,408.5698376318795,417.18230637621247,49853200
2020-06-26,423.0069274902344,426.89000248536706,416.18663799156485,424.15193249858044,32610915
2020-06-29,403.04388427734375,413.99616407167576,400.6045310997182,413.19964678616265,36319455
2020-06-30,404.8858947753906,413.00053296725065,402.29716782729344,408.22136812860117,26951915
2020-07-01,431.3704833984375,435.4527029363719,404.88587291655654,408.22134608969276,53380512
2020-07-02,421.3641052246094,439.5847048455596,419.4723234097622,439.0868739227447,50362770
2020-07-03,426.59130859375,429.72763717369713,421.8121137424713,428.1345722232709,31044457
2020-07-06,432.11724853515625,435.70163731893723,429.2298352095397,432.26659173756616,18424079
2020-07-07,445.4093322753906,447.05216824200403,424.35109033835613,431.6194096501309,37991679
2020-07-08,442.2231750488281,459.398340813595,439.08684650795146,448.04780255913414,45877067
2020-07-09,451.78155517578125,455.01745612194384,444.1149469338747,445.9071564582466,29162679
2020-07-10,437.6929626464844,449.4915618430579,435.1042357162151,447.94826771867207,25676354
2020-07-13,438.1409606933594,444.46341916803607,430.872641744636,442.0240660016336,21326370
2020-07-14,415.887939453125,433.9093934406734,413.5978991181401,433.0133039118473,25685579
2020-07-15,424.79913330078125,442.52193292396123,420.91605806157975,422.1606354065283,43250557
2020-07-16,432.11724853515625,434.25791546353463,416.63471871982694,430.07615387011407,30183647
2020-07-17,431.22113037109375,437.9916184368288,422.7580050963316,432.11721991138415,33464985
2020-07-20,432.11724853515625,440.879060775342,427.43762562505486,435.8012095822734,30400586
2020-07-21,444.2643127441406,449.0434772884798,436.59770463636005,438.0911973546144,43147019
2020-07-22,476.87225341796875,482.4977367722726,458.10402153902197,475.9263625099511,89611937
2020-07-23,458.8507385253906,472.6904312245975,457.2079026613629,470.89825217023747,40249567
2020-07-24,443.66693115234375,454.61921161874494,439.63448238587375,454.61921161874494,30566635
2020-07-27,429.6778259277344,446.05647424551114,428.034990079537,445.06081247264166,21924237
2020-07-28,435.1539611816406,438.0911755353267,422.55884596203714,432.117204959845,33057573
2020-07-29,438.9873046875,445.06084806475013,432.41593038400293,433.85965222419435,24404819
2020-07-30,424.0025634765625,443.96556946469923,422.90732947152384,439.98292245378434,26861618
2020-07-31,429.77740478515625,432.5652760231351,419.4722992005927,427.1389071235516,27499638
2020-08-03,415.5394592285156,430.0263262965662,413.8966233319099,429.72763990997856,23824107
2020-08-04,427.2882385253906,429.3293633659275,415.5394419032592,420.0199198263885,24746211
2020-08-05,433.0630798339844,444.91144829514946,431.27087049625493,437.09549766980285,36932321
2020-08-06,431.1215515136719,436.3985468030673,425.2471530781672,434.1085368590322,33465135
2020-08-07,431.42022705078125,435.1041877048738,425.29691332373375,429.5782771089204,15569399
2020-08-10,429.2298278808594,435.104226695129,427.4376183269748,432.1172411571762,14888044
2020-08-11,446.0564880371094,447.9482393870151,433.4115709766255,433.4115709766255,30469633
2020-08-12,449.14306640625,450.7859023809596,437.04578101133035,442.870378523011,23184137
2020-08-13,446.1560363769531,454.76850443982744,443.41796656368655,452.13000687862575,21885850
2020-08-14,433.959228515625,449.54133057478987,423.75369443280863,449.54133057478987,36725538
2020-08-17,436.2492370605469,439.0868794332416,423.5047774306189,437.1951279798413,30198343
2020-08-18,443.8659973144531,445.30971901031586,433.41154890839766,437.593340424894,21768516
2020-08-19,442.27301025390625,449.98938966694925,440.53060199934816,444.06518944737627,18127671
2020-08-20,433.0630798339844,439.38550748529747,431.37044274588175,436.00026369427667,16688938
2020-08-21,438.5392761230469,442.92018220735207,434.3574841785988,438.09121613428874,25087973
2020-08-24,443.8659973144531,447.5001870208969,440.3811811791013,442.07381831320345,18196776
2020-08-25,449.8399963378906,454.42004676876394,445.16040403356203,448.99370810239685,26273592
2020-08-26,461.3398742675781,462.78356556247616,447.0521221917621,450.0391074179877,25914508
2020-08-27,470.9978332519531,472.4415551107929,461.9871055245688,461.9871055245688,19544214
2020-08-28,506.9909973144531,510.7744999750082,473.9847845576264,474.38307358310516,59179945
2020-08-31,494.594970703125,531.5339970504091,484.19029333748045,522.1748131309314,55830536
2020-09-01,483.59295654296875,501.21615246809154,477.56918432060087,492.90237022130475,33276725
2020-09-02,482.298583984375,485.83320170912515,470.051955639368,484.88731081731606,20750575
2020-09-03,472.88958740234375,487.82451450777387,471.0476069823033,486.2812204757672,14045705
2020-09-04,453.22528076171875,470.8982783842707,450.6365539061665,466.96540197052906,29405304
2020-09-07,456.7100830078125,465.1234070455341,448.69498723065146,455.0174457819013,25967554
2020-09-08,442.42236328125,460.394048094736,439.3358053704481,457.8053211248637,21052285
2020-09-09,429.379150390625,441.42666422355006,423.15626415307975,437.99161886635034,31657672
2020-09-10,444.9114685058594,446.7534488594845,428.8813079136515,434.55659216315894,34434841
2020-09-11,445.2599792480469,447.8984770010609,437.34445560381744,444.06517290677874,18620781
2020-09-14,438.6387634277344,453.02608759442234,436.09983816781755,450.0391024014921,17622727
2020-09-15,447.5997314453125,449.93954265516805,434.0089545168293,439.13660649682004,17328721
2020-09-16,444.065185546875,448.6452361385217,438.09121444086327,447.59977296385665,20016188
2020-09-17,440.9786376953125,444.5132555773445,436.59773152895826,439.03711527310446,14306232
2020-09-18,441.4266662597656,447.3508357541238,434.15831686967323,442.6214421917736,20809690
2020-09-21,421.5134582519531,442.0738697665346,418.72558678807786,441.078207897691,19013877
2020-09-22,410.212646484375,424.7990852398527,404.5373622794247,422.1605876441141,27558176
2020-09-23,417.9290466308594,421.06537526945556,404.3382689401512,416.2862107139935,18612700
2020-09-24,400.7041015625,412.50266952541506,399.4097229978536,412.20398314098173,21177182
2020-09-25,413.24945068359375,414.892317091931,398.41409476501354,405.7322156519703,20460096
2020-09-28,437.344482421875,438.6886320419283,416.2364383330383,418.17799116035854,19387091
2020-09-29,424.9982604980469,441.37687945851343,422.9571355044577,440.48078988373203,19996904
2020-09-30,422.8077697753906,426.2428150783898,416.9333713368755,425.14758104082586,18485278
2020-10-01,441.7751770019531,443.3682116610249,425.5458705422613,428.33374196601363,21083211
2020-10-05,442.2231750488281,454.46983321655625,437.1452938761207,442.12360279344443,24252318
2020-10-06,447.6993103027344,450.7360969425156,440.7794792091725,447.5499671137714,19387351
2020-10-07,451.1343688964844,453.97201111131784,441.57600951318636,445.06082582276053,19873734
2020-10-08,449.9396057128906,459.6473092201971,445.309783963367,453.57376556422895,20909290
2020-10-09,466.0195007324219,467.7619089100768,448.19716030658935,451.33348894933073,28048230
2020-10-12,465.9697265625,477.9176682692308,460.29444209772805,471.4458665114183,21261504
2020-10-13,459.34857177734375,470.9480255256204,457.75550684017753,463.8788207567609,15582492
2020-10-14,469.2554016113281,472.59087477114537,452.0304643528389,456.01311161585954,13984621
2020-10-15,460.5931396484375,479.85920092350017,458.0044129763168,471.3462745816332,28971494
2020-10-16,470.35064697265625,473.43720475260255,460.9914317570031,463.1320986352086,16288157
2020-10-19,490.8114929199219,493.74867697760044,474.18392882591496,474.98044610608855,28131936
2020-10-20,491.8071594238281,496.48675166375125,482.9955463960117,483.74229274777264,21376064
2020-10-21,499.274658203125,505.29840037868695,484.4890733169769,494.7443784513751,27029535
2020-10-22,508.0862121582031,510.7745112134012,493.49977264210935,493.8482603544776,30022336
2020-10-23,504.99969482421875,513.2636758999587,502.31139571586647,511.67064127224097,18810262
2020-10-26,491.2097473144531,507.63816675383157,488.77036378907695,506.04510182206667,17446937
2020-10-27,505.8957824707031,510.0277729928266,480.5561767145442,491.85694457482936,24239860
2020-10-28,502.51055908203125,515.2550188928413,491.3591339586806,508.5840721946459,30343575
2020-10-29,491.70758056640625,514.1099404333426,487.2271025159817,503.80486522551524,50934336
2020-10-30,490.3634338378906,499.37416092489804,479.51072635384566,492.85258832437734,23140833
2020-11-02,520.3826293945312,529.3933559298896,492.95213040166806,494.6945384355362,37597227
2020-11-03,531.832763671875,534.6703754344677,521.7267723047692,522.7224340839767,25991938
2020-11-04,522.8718872070312,531.5340973876798,508.78324657969534,522.8220554941919,28905623
2020-11-05,536.96044921875,540.146579445129,525.2614219220122,532.579573331561,23728389
2020-11-06,539.3997802734375,543.6313429244059,528.8955604351085,536.4127948727539,22256961
2020-11-09,562.5986328125,565.5358469887864,545.8715283654967,547.6139363447755,26041462
2020-11-10,581.0682373046875,585.4491737977193,565.7848520587653,569.518584034516,34935409
2020-11-11,606.0096435546875,608.4987983203432,573.899547077729,577.3345320380299,50289937
2020-11-12,597.0984497070312,607.8018150625328,586.2457107593477,599.338688967485,34244439
2020-11-13,607.7020874023438,609.6934107797845,581.7651125652509,592.4187047886325,28813262
2020-11-14,610.4901123046875,615.3190481641673,602.9230454766872,611.2866296627983,3211214
2020-11-17,626.0720825195312,628.1630086109108,606.3579924558294,610.4900129358846,25960060
2020-11-18,633.5396118164062,637.2235727504449,619.3514307043846,622.2886452641063,24928180
2020-11-19,608.8472290039062,630.2539590506502,606.4078452863646,616.3146929737006,26525371
2020-11-20,605.2130126953125,613.8255117424275,589.4317971638558,612.3320190131273,29556191
2020-11-23,593.0161743164062,609.9424257882287,590.1287914099096,608.2996201958366,23728765
2020-11-24,616.9618530273438,619.8990066941433,597.9446763592996,600.3840599010317,30742369
2020-11-25,597.2476806640625,627.2669069475583,593.4144072075313,622.2885981622602,35115637
2020-11-26,609.8927001953125,615.5182143814734,591.4729545770549,599.6373945186832,35476456
2020-11-27,598.9901733398438,610.9879478232656,596.15256123959,609.3450813839316,29921076
2020-12-01,601.0313110351562,612.332048930851,593.6136179631379,608.34940145813,21285697
2020-12-02,605.4619140625,610.83851207103,598.6416550655367,604.3667103946458,19070722
2020-12-03,600.0853881835938,608.3493690957956,597.745546455616,607.5030808610135,17746316
2020-12-04,611.8341674804688,613.7757201171909,600.5832014530473,603.9684150631322,20019707
2020-12-07,616.5635375976562,621.6912199092407,609.7930498636979,614.2735277307781,24658169
2020-12-08,617.9575805664062,621.1436500199108,608.9467917839265,616.4142560100394,16005349
2020-12-09,631.44873046875,633.9378849874928,616.314658840719,616.464032419993,22000284
2020-12-10,624.3297729492188,629.7063714373523,617.6588261644245,621.7908472960806,16126862
2020-12-11,610.589599609375,628.9098010603087,605.710832475158,623.632744897447,17950692
2020-12-14,613.2281494140625,621.0938414602583,609.7433329862808,613.3276912895631,14567480
2020-12-15,604.4661865234375,613.0786844334508,599.6870225747409,613.0786844334508,22311290
2020-12-16,603.4705810546875,612.2324533423151,602.1762328936792,610.8882734759673,14860853
2020-12-17,602.773681640625,608.3493634458912,600.5832135134226,604.6156316735146,14598759
2020-12-18,606.8558349609375,608.3493275818422,593.9122322464302,601.7779843580097,17301814
2020-12-21,579.9730224609375,604.6156530290202,570.9125240147625,602.6243293467509,18580262
2020-12-22,587.1915283203125,591.3733199045612,565.9341738584083,582.4621349171391,19896386
2020-12-23,589.8798828125,591.9209774773118,581.7652143219435,586.4448372315167,12247401
2020-12-24,607.5528564453125,611.3363592179938,591.5724963429562,592.4187845842123,15488083
2020-12-28,614.9705810546875,618.1068794969399,611.3363909048381,611.3363909048381,8444506
2020-12-29,627.466064453125,629.6565325181133,615.9163513697196,618.007277565088,13765454
2020-12-30,622.3881225585938,631.2495362558216,615.5180930899553,629.5071282298788,10262221
2020-12-31,617.7584228515625,623.2345631671982,613.3277153511998,619.6999756629999,12306502
2021-01-01,621.0938110351562,622.7366772930685,614.8709248618111,617.5592238427708,6047062
2021-01-04,621.9899291992188,630.2539098600549,618.6046548223111,625.0764564243497,14068156
2021-01-05,661.5675048828125,665.0025502973497,615.3190014393255,615.3190014393255,37973963
2021-01-06,651.4116821289062,664.2557426609176,646.333831650875,659.1280604804523,20829645
2021-01-07,668.1885986328125,673.565196572136,656.1411153599964,656.1411153599964,17887570
2021-01-08,669.7816772460938,675.904960600009,665.5998857053888,675.058672413244,12272794
2021-01-11,664.0567016601562,673.7146340304535,657.2862130440972,673.0674295016275,7928365
2021-01-12,672.7687377929688,682.0283810309928,656.3900878754482,658.431182555115,13301893
2021-01-13,684.816162109375,688.201436479309,666.1475036804136,673.0673652254898,15645903
2021-01-14,673.0673828125,684.8161800033771,671.7232636786424,675.5565373347356,9337503
2021-01-15,671.92236328125,679.9872605858465,666.6951386611947,674.6604333203267,12339771
2021-01-18,654.1497802734375,672.0716920617508,648.3251832503843,671.5240902445155,13460603
2021-01-19,665.8488159179688,669.0349457706413,656.8878598906615,660.6713625036723,9010539
2021-01-20,672.8184814453125,677.9959351140241,661.1194549458935,661.1194549458935,9980614
2021-01-21,672.9180297851562,691.9849783159697,666.8445168735549,677.796797105894,15849438
2021-01-22,641.7039794921875,670.9764584117706,636.0286955256926,667.0933533898614,21392223
2021-01-25,655.5437622070312,665.1020913068846,636.5763560467256,651.1628259202134,21325345
2021-01-27,629.3578491210938,660.9203428250936,624.6782869082278,657.0870689008409,24462588
2021-01-28,667.7904052734375,671.7730526157328,613.3276907134743,619.3016617269172,64303975
2021-01-29,660.024169921875,672.9179404120791,650.1670947137793,668.0890054409585,31273252
2021-02-01,706.272705078125,713.8895424965948,651.5113036313847,662.1151265833132,30648270
2021-02-02,711.1017456054688,741.7183492229854,701.1451265428618,716.1298260780093,28703320
2021-02-03,730.6166381835938,733.6036236714829,712.4458097989352,716.8765170933791,23541361
2021-02-04,740.6728515625,742.2658861649658,717.4738825603603,726.833127968377,20490289
2021-02-05,716.4782104492188,762.9756288889648,713.8895140648041,745.7506918194397,31121503
2021-02-08,732.95654296875,744.5559678152168,722.8505502242667,722.8505502242667,15662890
2021-02-09,739.2788696289062,746.7463329584912,723.0495948133495,732.5581526322799,22307807
2021-02-10,731.6123046875,743.1620184433594,722.9500345631993,738.3330220781921,15140744
2021-02-11,736.8893432617188,740.9218225477398,727.8288443366779,727.8288443366779,11897710
2021-02-12,747.1446533203125,751.4259869881356,731.3633770262076,732.3092679083763,15668442
2021-02-15,790.555419921875,795.5337286115594,750.6294085387544,756.6033789663757,20648115
2021-02-16,771.6876831054688,795.5337959001038,763.6726175912135,795.5337959001038,23968943
2021-02-17,774.3759155273438,781.5944631166375,760.9842530179593,770.64218401564,16956357
2021-02-18,773.6292114257812,778.607520379615,760.6856081458131,771.6378878442476,19685663
2021-02-19,746.3978881835938,773.828358454342,738.1338466770582,769.5470248941975,15634787
2021-02-22,716.328857421875,746.5969381271295,711.8981504850617,746.3978543936398,18123202
2021-02-23,712.8440551757812,731.7616287736756,709.508551789719,729.172871713846,16804763
2021-02-24,746.1489868164062,751.6251267867764,713.9392907102771,718.8678288376851,11207286
2021-02-25,767.3068237304688,780.1010541067753,758.8436980637074,761.6813100085299,26635119
2021-02-26,721.6556396484375,755.4085980019852,715.5323562174688,742.7636813530269,31306177
2021-03-01,725.389404296875,740.2745606084432,719.116747006655,734.7984206173921,14301187
2021-03-02,728.0776977539062,737.2875694861779,718.8678260216345,727.2811804608657,14503453
2021-03-03,750.6792602539062,757.4995195845698,731.9109980118784,737.2875962834735,13603791
2021-03-04,733.6035766601562,748.1900458327572,727.9282924427797,727.9282924427797,16896947
2021-03-05,727.5798950195312,740.871956374755,717.3743610832327,728.8244723288359,16358252
2021-03-08,740.0753784179688,749.2354788180578,728.8244126176987,731.8113979153122,13898556
2021-03-09,742.2161254882812,755.4086447741868,736.7897563449092,755.4086447741868,18951683
2021-03-10,757.4497680664062,762.3783064800003,745.9001146754837,747.2442338926558,13377990
2021-03-12,747.34375,773.2309577431547,741.7680680250093,769.248310398054,16343307
2021-03-15,741.170654296875,750.7289830890643,713.5410398662098,750.7289830890643,22466579
2021-03-16,734.5494995117188,748.7376802884615,732.7573204097839,747.7420184795673,11358574
2021-03-17,724.7422485351562,738.7810556071425,721.5561186210507,735.7940702071137,12380976
2021-03-18,715.6319580078125,739.8762998596482,704.1818466796875,732.807125,12261544
2021-03-19,723.099365234375,726.1858924335949,700.4480598173946,705.9241995885327,20377672
2021-03-22,713.093017578125,726.8331387315783,706.2229266162105,715.8808585589107,14802230
2021-03-23,727.3807373046875,736.2919228317772,711.0020880571942,714.8851934999542,15949688
2021-03-24,703.3355102539062,721.8547951736607,700.2489222536987,720.1123870473795,14379147
2021-03-25,691.586669921875,707.8160060647356,677.0500317829208,706.4220552205622,21179280
2021-03-26,695.171142578125,703.9329550412529,690.1430621961917,703.9329550412529,13143312
2021-03-30,692.3334350585938,710.2055772128602,688.0023303694833,701.9415961077941,25965218
2021-03-31,694.4243774414062,700.4978904882668,689.0975500202763,692.9806555881887,14924620
2021-04-01,709.9068603515625,713.8895075344604,692.5325498620954,703.2359141661337,13090326
2021-04-05,682.27734375,705.3767128905777,674.5111927793045,704.132135466736,16239521
2021-04-06,674.9591674804688,690.491467458332,672.5695548206247,687.106192985282,12062011
2021-04-07,685.2642211914062,688.8984110024228,665.500359134645,677.5478423839476,14433515
2021-04-08,678.6430053710938,692.4827276143079,676.4027664967125,688.500080726519,9026398
2021-04-09,665.30126953125,683.8205558893898,664.1064631406397,676.3530919110467,12509114
2021-04-12,632.8425903320312,652.1584527836968,623.9314661965509,648.1758057437963,14649541
2021-04-13,658.1325073242188,661.9657812811175,627.2669888264112,632.8426710856055,12737650
2021-04-15,665.9484252929688,668.4375799973162,649.4702333042643,663.5588732390223,15195951
2021-04-16,666.2969360351562,672.3206781988938,659.476615758546,665.7493341603397,12242522
2021-04-19,645.3381958007812,652.4571409418484,628.2625722623641,647.1801457536238,17292072
2021-04-20,648.9225463867188,659.1280793371811,640.2105060631533,653.1541088295934,12296248
2021-04-22,655.8424682617188,658.0827074088908,631.6478976263363,638.2192414832238,19385102
2021-04-23,668.4375,674.560844148016,648.076265571534,653.154116252544,19167768
2021-04-26,697.4113159179688,700.7467586204684,681.5304981460283,690.9892851911521,21646184
2021-04-27,696.51513671875,700.8463016172467,681.1321511530759,688.1017831194969,46559967
2021-04-28,705.0779418945312,709.4090465018664,685.1647055014964,704.9285683134336,54060587
2021-04-29,716.2791748046875,723.7466388423912,703.9329432875329,708.911252646002,25939327
2021-04-30,711.7986450195312,726.683740310961,701.941568892886,701.941568892886,23011654
2021-05-03,699.7013549804688,704.9285796174627,689.097532122988,702.9372559462269,13752878
2021-05-04,697.311767578125,715.5324284476134,695.0715283666677,700.9459577181958,11980155
2021-05-05,714.0886840820312,715.930634178603,696.9632882732421,705.9242448367552,11155033
2021-05-06,712.6448974609375,719.7140715767819,707.168757836718,714.8851363981182,9484934
2021-05-07,713.6405639648438,723.7465551013746,710.9024941344938,717.8721264299301,7131970
2021-05-10,712.1470947265625,721.8547971712796,710.9025174900603,720.361304487477,7980462
2021-05-11,704.2813720703125,710.6038611613682,699.9502674122559,701.7424465545422,12736700
2021-05-12,688.301025390625,702.6883512905717,686.060786226043,700.9459430514524,10856584
2021-05-14,682.0283813476562,695.5693584794002,678.4440229217175,691.9850000534614,9377968
2021-05-17,706.1731567382812,707.2185895113478,681.4309844374131,688.500159160411,12099197
2021-05-18,708.562744140625,722.8504666597025,705.4263851630843,716.876495860862,19519055
2021-05-19,713.6904296875,720.5605210278877,699.1537904201954,700.9459696658333,20244016
2021-05-20,702.837646484375,711.300771273294,701.4934666733247,705.5258845657357,18840413
2021-05-21,727.729248046875,730.2184025951673,703.9329062570512,703.9329062570512,15883692
2021-05-24,737.9347534179688,744.2571814202122,723.5971994610558,727.231389270454,15716900
2021-05-25,728.37646484375,741.7681298111961,722.7011797501788,741.1707569678226,11344261
2021-05-26,731.9109497070312,738.1836675333626,726.335268050706,734.7983931753544,9081086
2021-05-27,747.0947875976562,750.5796038056529,727.828756584452,734.001871735549,23040846
2021-05-28,736.640380859375,756.4043046535937,735.2962616965835,749.3350691960459,17149692
2021-05-31,747.4432983398438,749.7333082428192,730.8157347280602,734.698839915554,9275086
2021-06-01,741.9174194335938,750.7290021131113,737.9347722075295,750.2809421461043,6660243
2021-06-02,733.802734375,742.0667150232491,731.0148935355195,741.5688841315429,9973043
2021-06-03,747.3936157226562,748.9866504250467,735.7941304939973,739.7767780203518,8170508
2021-06-04,738.8308715820312,756.6034722578408,736.8893187995811,747.7420573894159,10336011
2021-06-07,747.841552734375,750.6792253230419,738.2832237745065,739.87625834436,6986728
2021-06-08,743.1121826171875,747.8415763103548,736.2919233888755,747.7420344354908,6426815
2021-06-09,733.5538940429688,747.9909913807672,726.9825499077085,742.7637664825988,8004726
2021-06-10,741.021240234375,742.1164438258012,729.7205039423746,736.2420760993995,7795125
2021-06-11,735.2465209960938,743.0126714379526,733.8027991286714,743.0126714379526,4840759
2021-06-14,733.0559692382812,738.1836515995055,721.8547744621445,732.707511931172,5190670
2021-06-15,747.6424560546875,748.7376597062153,728.8244240757308,732.8070712018276,9686490
2021-06-16,746.5471801757812,753.5665834737281,743.0125930596888,745.5515184095372,8614096
2021-06-17,735.3958129882812,742.1663621375036,732.8071165044323,738.7313166248138,6674329
2021-06-18,733.1057739257812,739.9758646796064,719.1167377375743,738.930431939774,8143792
2021-06-21,736.3416748046875,737.6858547019659,717.3743295974419,721.8548077142892,6464497
2021-06-22,736.1425170898438,745.7506776318342,733.8525071363706,739.9758514277449,6727233
2021-06-23,729.1729125976562,740.5234817009537,727.6296489243209,739.975879851754,6154147
2021-06-24,735.9434814453125,739.7269843248855,727.9283549287824,732.7075804296921,5313822
2021-06-25,758.0470581054688,762.6271386723774,734.3503203266027,734.3503203266027,11170037
2021-06-28,759.0925903320312,766.261306767374,754.462738594696,761.233226767172,7672743
2021-06-29,748.6878662109375,760.2375182204429,746.7960845748977,757.6985929081362,7500655
2021-06-30,745.0537109375,757.2007970214387,743.3113027918228,749.2355026412,5459970
2021-07-01,743.2117919921875,751.1273157675541,741.2702392517579,746.7463793671167,5695690
2021-07-02,747.3936157226562,749.5840232458485,740.7724399019405,744.3567983675082,3557647
2021-07-05,757.0513916015625,758.694257806536,750.1315910160804,753.8154908956948,4680089
2021-07-06,755.06005859375,763.6725569799642,751.9237605651156,753.7159395486739,5529485
2021-07-07,759.5903930664062,760.685596711638,748.9865708459813,752.6207606358022,3573368
2021-07-08,751.1272583007812,763.8219457787851,748.4389593866591,756.7029398653247,4188267
2021-07-09,744.1077880859375,749.6337594409605,737.038613935535,748.7376395535593,5782119
2021-07-12,750.3306884765625,754.5124800808701,745.053693229152,749.2354848334597,4475466
2021-07-13,767.4063110351562,769.6465500229333,751.7246381207175,755.7072852100988,9810976
2021-07-14,766.7094116210938,770.0946862906962,760.685669455528,767.6055316131585,5621924
2021-07-15,770.7915649414062,774.8737537916853,763.1747282766808,767.1573752605121,4239868
2021-07-16,767.8046264648438,772.6335619186859,763.2245456922767,772.6335619186859,2913553
2021-07-19,751.923828125,763.3241682622148,746.3480854002784,749.0363845023428,5554486
2021-07-20,742.5147705078125,751.923786458466,740.9715069068925,751.7246419489084,5815740
2021-07-22,743.5104370117188,755.2094629707246,737.7853817551838,746.845879679116,7876163
2021-07-23,752.1229858398438,760.6856534421678,736.889310917698,745.7507256913399,6604465
2021-07-26,753.0189819335938,756.7029426241277,741.7680161249673,750.7289720244635,7890992
2021-07-27,728.5257568359375,752.7203266085666,725.9369996737365,747.2441866663086,15441543
2021-07-28,719.7639770507812,731.612316626233,709.0107804338983,731.612316626233,11102486
2021-07-29,714.138427734375,725.3396230107943,712.8938504814395,716.876497690833,6855673
2021-07-30,705.8246459960938,715.5323481564232,704.0822379160346,714.9349146381802,10358450
2021-08-02,718.0215454101562,722.4024209535459,708.9112154539673,711.8982009123408,6823345
2021-08-03,735.3958129882812,737.6360521352037,716.1795515709766,720.8591743875122,9265839
2021-08-04,750.5298461914062,753.7159760779106,735.4456065141579,737.2875565200698,9744349
2021-08-05,746.0494384765625,751.7247233766608,740.2746116960891,749.7333996061266,7246991
2021-08-06,737.6360473632812,754.3632148350588,735.5949527522536,743.75939196674,6522599
2021-08-09,752.2224731445312,754.114254830542,736.5408001438345,737.7853773661121,6064688
2021-08-10,758.2462158203125,760.6855993335062,751.7246433204151,752.2224742100312,8309248
2021-08-11,757.49951171875,765.6639509177215,749.2355306444545,761.6813035787477,6429468
2021-08-12,754.0643920898438,760.0881942140392,750.0817451424721,755.7072582637825,3572081
2021-08-13,756.6034545898438,761.1834747339842,750.9281699622778,754.2138418718026,4239376
2021-08-16,758.6942749023438,762.4777775050002,752.7203042338214,752.7203042338214,3967629
2021-08-17,753.467041015625,756.7029417533862,746.0493487088366,755.7072799879212,5576110
