date,Close,High,Low,Open,Volume,positive_count,negative_count,neutral_count,avg_sentiment_score,Return,volume_ratio,price_gap,return_volatility,return_zscore,Bollinger_%B,Volume_Z,OBV,RSI,MACD_Hist,ATR,ma_fast,ma_slow,ma_diff,price_vs_ma50,ma_slope,roc_10,bb_upper,bb_lower,bb_width,rsi_slope,bear_score,bull_strength,bear_strength,volatility_spike,divergence,SMA_20,SMA_7,next_close,SMA_10,SMA_50,EMA_10,EMA_50,EMA_12,EMA_26,RSI_14,MACD,Signal,Volatility,Momentum
2021-05-21,920.9658203125,924.2080571868064,913.354537568026,916.1138997463296,10785605,1.0,0.0,0.0,0.9999396484672616,0.008638104626381,0.6999525730044708,3.035347500235844,0.0122666666258525,0.7171650905307821,0.8094824220383797,-1.1720056317743972,2927733782.0,51.68941896821696,0.1524165171884988,16.00111039832865,900.2405639648438,919.9581640625,-19.71760009765626,1.0010953283414,-1.5940014648437,0.0370533893590767,933.7441175922406,866.6726304546344,0.0745066243250254,9.39937472464647,0.0,False,False,0.8986793898951483,0,900.2083740234375,905.5855364118304,902.8458862304688,901.08447265625,932.6784436035156,907.9471237746938,922.6667296712887,907.2098792964995,911.269390348636,60.68009297495766,-4.059511052136486,-8.911402229142054,15.81672663115341,31.91680908203125
2021-05-25,902.8458862304688,918.413379615788,901.3972013173752,918.137425150648,14780102,0.0,1.0,0.0,-0.0067130029201507,-0.0113312849561912,0.989174006921828,4.943882670179278,0.0122819471302021,-0.6473770327349679,0.5029541938251373,-0.0409588526527029,2904401920.0,61.6520542047481,0.5168122338830017,14.575437374632145,904.418719482422,916.0858349609376,-11.667115478515598,0.9855472618119532,-2.096668701171893,0.0191828321314091,934.1854940271757,871.1337442540744,0.0698510805580617,5.598373924506952,0.0,False,False,0.8774811979211377,0,902.659619140625,912.0470842633928,906.0191650390624,901.2730285644532,931.7167993164062,907.0196260393801,921.8894416932175,906.5384957478793,910.6454270806236,45.62607532107681,-4.106931332744239,-7.95050804986249,15.67056732125467,1.2877197265625
2021-05-26,906.0191650390624,910.3652198519288,903.8347028871314,908.2956525630074,7480204,0.0,1.0,0.0,-0.999986092092513,0.0035147513623201,0.5224975694571897,5.449766332538616,0.0107560693439129,0.3876838139615501,0.5609388187247518,-1.669162969273433,2911882124.0,62.29383965517012,0.5227299809964734,14.112257424342763,906.1157348632812,914.0530932617188,-7.9373583984375955,0.991210654739991,-2.032741699218718,0.0190879845702842,933.3061126102432,871.157717956163,0.0688829486092523,0.6417854504220131,0.0,False,False,0.8767852122028791,0,902.2319152832032,912.6843697684152,963.3912963867188,903.7311767578125,930.7027270507813,906.8377240393223,921.2670779028584,906.4585987157536,910.3027410034708,45.29767763761468,-3.8441422877172045,-7.129234897433433,15.234310470845486,-8.232116699218864
2021-05-28,963.3912963867188,968.0822182523984,915.1941482850572,915.1941482850572,56469931,0.0,6.0,3.0,-0.6464979860853488,0.0600678114992103,3.3705431927968106,6.392573578025917,0.0170942412847044,3.6501524922983086,1.2676816374538822,3.7637563267444096,2995171349.0,75.7786320952072,5.262496679343485,17.449787091146902,916.2541625976562,911.7660302734377,4.488132324218668,1.0566211773625729,-0.393670654296784,0.0812987255512931,942.4630280506016,864.2795989025234,0.0865462827762314,14.406966107841534,0.0,True,False,1.1227688588013542,0,903.3713134765624,918.3279767717634,993.5144653320312,911.7655700683594,931.5001892089844,917.1201917388489,922.9190080394804,915.2174752805174,914.2352265874151,59.12315397052924,0.9822486931022922,-5.506938179326288,20.92607870739232,44.9549560546875
2021-05-31,993.5144653320312,1007.955210395318,958.9072698452864,966.7024816150504,59124142,0.0,3.0,2.0,-0.5368434106621862,0.0312678441857343,3.1585561713694243,3.311185228331624,0.017831382179924,1.8020070845703395,1.2706834928520088,2.8480369595903667,3054295491.0,81.11373969536959,11.146140955972442,20.10404687539984,925.4497924804688,912.2388037109376,13.21098876953124,1.0890947209113104,0.4727734374999954,0.1019970782192749,963.1929766322988,851.1747357700451,0.1234790942282961,5.335107600162388,0.0,True,False,1.5671773569421603,0,907.183856201172,929.818821498326,997.4696044921876,922.3109985351563,932.75892578125,931.0100596648821,925.6874573450707,927.2631660576734,920.10776279072,69.56573353764193,7.155403266953385,-2.9744698900703535,31.170823467597135,80.4359130859375
2021-06-01,997.4696044921876,1012.692169763863,987.1678723037468,996.135875284124,28013832,0.0,2.0,0.0,-0.9651196794584394,0.0039809577999798,1.4792855571873436,2.6214099520927903,0.017071026396602,0.1882599148472876,1.1201942866128585,0.634705240702511,3082309323.0,81.19621464931978,15.944321892534845,20.989348987277637,933.7716247558594,912.8670227050782,20.90460205078125,1.0926778815346057,0.6282189941406386,0.0910234685104098,980.9073140264808,843.111326110238,0.1510905479627272,0.0824749539501965,0.0,True,False,1.843089872301117,0,912.0093200683592,940.7479335239956,1012.3472290039062,933.1530578613281,933.7513818359375,943.0936132698467,928.5024435077028,938.0641565860601,925.8382695834213,76.43944775075208,12.225887002638842,0.0656014884714855,38.2604139452698,76.50378417968761
2021-06-02,1012.3472290039062,1016.1413747052782,991.9967890335982,991.9967890335982,24630162,0.0,5.0,0.0,-0.983248963963365,0.01491536628757,1.291131036795019,-5.472815458589366,0.0159602529105376,0.797781957881664,1.082155654852405,0.3871962473633597,3106939485.0,86.91696574580223,20.70869783644548,21.854938424122,943.1627136230468,914.2090002441406,28.953713378906286,1.1073476948198473,1.3419775390624409,0.1022508415095209,999.1109431799912,837.9986515465715,0.1753975833514708,5.720751096482445,0.0,True,False,2.027481792050675,0,918.5547973632812,954.9127458844866,1016.2103881835938,944.2319641113281,934.2747436523438,955.6851797669484,931.7904743114755,949.492321573421,932.2463406516054,86.80025667950065,17.245980921815658,3.50167737514032,43.83150498811252,109.5013427734375
2021-06-03,1016.2103881835938,1034.7672161477476,1009.9788168624008,1021.4301670034882,23974257,0.0,1.0,1.0,-0.4999977267489734,0.0038160416396739,1.2197253296426396,9.082937999581986,0.015932050576637,0.1082418913054121,1.0072690740393782,0.302158686244925,3130913742.0,86.36666832065669,24.51364669758777,22.442950239446,953.4758972167969,916.0536450195312,37.42225219726561,1.109335019524896,1.844644775390634,0.1129495766643566,1014.9064113406952,835.5194858761016,0.1938871756328175,-0.5502974251455441,0.0,True,False,2.107897025198832,0,925.2129486083984,971.1076747349332,1007.4033813476562,954.4278747558594,935.4139074707032,966.6897631154293,935.1010591692055,959.7566395134476,938.465899728049,86.96539990193358,21.290739785398614,7.059489857191979,47.42638934602388,110.19122314453136
2021-06-04,1007.4033813476562,1019.3376669854416,1004.5290026333485,1018.5788378170532,14468646,0.0,2.0,0.0,-0.9999736357963228,-0.0086665191955765,0.7364057609614273,2.368449633459477,0.0163206522648047,-0.6225288843019008,0.9011404702231725,-0.362267503431682,3116445096.0,81.0551940958585,26.512820938663253,22.4150281355626,962.1196533203124,917.05162109375,45.068032226562536,1.0985241813826636,0.9979760742187408,0.0938553409135491,1026.1883144497256,836.1719028354308,0.2040597837633043,-5.311474224798189,0.0,True,False,2.0821894347201657,1,931.180108642578,985.5911342075892,1018.4868774414062,963.3245788574219,936.2306848144531,974.0922391576523,937.9364443526742,967.0869074879412,943.5723798480199,82.44561889669706,23.51452763992131,10.350497413737846,48.40319588432422,44.0120849609375
2021-06-08,1018.4868774414062,1024.2585652075884,1010.9215768635634,1024.0056626991652,9674735,0.0,0.0,1.0,3.307090452153716e-06,-0.0057465929300348,0.4926856281631443,-0.3678724570847862,0.0165193727822785,-0.4466120820906964,0.8540888533198036,-0.6947168099752773,3123106934.0,78.36007125190483,30.38023257941029,22.40024488288881,984.8017517089844,919.7383374023436,65.06341430664065,1.1073659061749694,1.169057617187491,0.1280849732768432,1048.9295909680393,840.2908802233669,0.220872803281766,-3.1589551859221388,0.0,True,False,1.9705259685560024,1,944.6102355957032,1009.9722115652902,1000.2749633789062,973.8654113769531,937.2295812988282,982.1639915728803,941.0952848659579,974.9945951730896,949.1216018919745,83.35901537021144,25.8729932811151,13.454996587213298,48.863718442834156,24.972412109375
2021-06-09,1000.2749633789062,1021.430154514236,992.4337084417252,1020.5103873956574,11409161,2.0,2.0,1.0,-0.0103215816940974,-0.0178813438502527,0.5840884684596588,2.023509954251153,0.0174338590328048,-1.2197681180393023,0.7415670764124932,-0.5644183830233446,3111697773.0,73.03767298903772,29.560172169189517,23.48921324690271,994.2273315429688,920.9129138183594,73.31441772460937,1.0861775835366343,1.1745764160156114,0.1040328968491302,1053.876539116733,846.4665272895169,0.2182869140775201,-5.322398262867111,0.0,True,False,1.8288402645921105,1,950.171533203125,1010.937997000558,1003.9541625976562,981.7963256835938,936.9803173828125,985.4568955376122,943.416056572348,978.8838825893691,952.9107397798954,74.71502574838404,25.973142809473757,15.95862583166539,47.484414508147175,2.8053588867186363
2021-06-10,1003.9541625976562,1025.569298311273,1001.4477029009892,1008.7370489745912,14155653,3.0,3.0,1.0,-0.1252410632271221,0.0036781878517899,0.722885161369697,8.462085595684925,0.017016624970993,0.1136416063855902,0.7360007453675347,-0.3775564115052859,3125853426.0,72.42450980230466,28.874304011461614,24.50098681773515,1003.7425903320312,922.6747778320312,81.06781249999995,1.0880910443402425,1.761864013671925,0.1047011696929542,1057.176100967498,855.5772803801581,0.2107943685299365,-0.6131631867330611,0.0,True,False,1.6694996765865004,0,956.376690673828,1011.8643624441964,1021.3683471679688,991.9071533203125,937.0460827636718,988.8200350030747,945.7900999458896,982.7408487444902,956.6917340626925,73.51984370589105,26.049114681797732,17.97672360169186,46.412460623501104,-8.39306640625
2021-06-11,1021.3683471679688,1028.2216796875,1006.1157836914062,1007.4080200195312,13762778,0.0,1.0,2.0,-0.3075389568546143,0.0173455972583993,0.7019777508023711,3.453857421875,0.0171347083897002,0.9819597285999464,0.7927985684846213,-0.4068266846580398,3139616204.0,77.78253969547833,29.397056742366885,25.3211566026723,1009.5402954101562,924.7554931640624,84.7848022460937,1.1044739444297262,2.080715332031218,0.0601801687421277,1062.745938078339,863.0485199294736,0.2073922451261464,5.358029893173679,0.0,True,False,1.5593304842284046,0,962.8972290039062,1013.153093610491,1036.02099609375,1003.4420715332031,937.4339184570313,994.7379099421463,948.753952778128,988.6835408096408,961.4825942927129,75.23767536077808,27.200946516927957,19.82156818473908,45.8333084307938,5.157958984375
2021-06-14,1036.02099609375,1042.1820068359375,1013.0151977539062,1022.22216796875,20332436,0.0,3.0,2.0,-0.5998449554191438,0.0143460965541077,1.0151657401651382,0.85382080078125,0.017180299953586,0.7934203844726494,0.8301422884385958,0.0213208340770879,3159948640.0,83.4633921754891,30.64048393311134,26.189058801502192,1013.790948486328,926.8105529785156,86.98039550781255,1.1178346996203938,2.0550598144531023,0.0427840079283727,1070.1840182432668,869.0567227235301,0.2074289089238769,5.6808524800107705,0.0,True,False,1.4846710351934065,0,969.6203704833983,1015.9831804547993,1038.3746337890625,1010.7050415039063,938.000751953125,1002.2439256060742,952.1761897708975,995.9662262379653,967.003957389086,78.82993039157566,28.962268848879262,21.649708317567118,44.40950847021195,28.61761474609375
2021-06-15,1038.3746337890625,1049.865966796875,1033.8980712890625,1043.451171875,15174215,0.0,0.0,1.0,-0.1337278578430414,0.0022718050157155,0.7517886187038534,7.43017578125,0.0171310955600429,-0.0156261444113259,0.8081427236724077,-0.353511633022206,3175122855.0,83.39499476709412,31.45325429547904,26.792527507670226,1017.8814514160156,929.153671875,88.7277795410156,1.1175488675556309,2.343118896484384,0.0410087977745443,1077.3186242168129,874.3344519550621,0.2080125558584415,-0.0683974083949863,0.0,True,False,1.421700786784328,0,975.8265380859376,1020.4076450892856,1020.6530151367188,1015.1910583496094,938.6151196289062,1008.8131452757084,955.5565209088647,1002.4905966304418,972.2906741594546,78.26587193364398,30.19992247098719,23.35975114825113,42.27219818663913,19.88775634765625
2021-06-16,1020.6530151367188,1037.01318359375,1017.9993896484376,1036.02099609375,10797349,3.0,2.0,0.0,0.3070838988281139,-0.0170666906487083,0.5423577302630154,-2.3536376953125,0.0179256238007076,-1.239870181597015,0.6993743175220005,-0.636928219557278,3164325506.0,76.2431670278268,30.317908170702932,27.237773533561143,1018.7120300292968,930.9698962402344,87.74213378906256,1.096332995576628,1.816224365234348,0.0082044834962258,1080.5380721675392,881.3366714848046,0.2030724961695458,-7.151827739267318,0.0,True,False,1.330515637314058,1,980.937371826172,1019.8761422293528,1022.5220947265624,1017.5093994140625,938.9587561035156,1010.965848886801,958.1093246040747,1005.2848148621767,975.8730697874001,78.41626401194273,29.411745074776604,24.570149933556227,33.525988001718986,20.3780517578125
2021-06-17,1022.5220947265624,1031.4521484375,1006.0234985351562,1015.2996215820312,15745975,0.0,1.0,0.0,-0.9339853146084351,0.0018312585786985,0.7824343361711654,-5.3533935546875,0.0177530250886774,-0.0312727950138986,0.6883639222967043,-0.3083003466083429,3180071481.0,68.43399545847379,29.231989115202623,24.8197739876309,1019.3432006835938,933.0925415039062,86.25065917968755,1.0958421048768847,2.1226452636718705,0.006211023441957,1082.267995026413,890.5511028739777,0.1943583092402882,-7.809171569353012,0.0,True,False,1.225441279902143,0,986.4095489501954,1020.4526018415178,1027.1370849609375,1018.5268859863281,939.7477014160156,1013.0669844940303,960.6353155892704,1007.9367040720822,979.3285531162269,78.27960538597065,28.608150955855308,25.377750138016044,19.06789739036884,18.567932128906136
2021-06-18,1027.1370849609375,1031.4521484375,1008.0771484375,1027.06787109375,29369026,0.0,1.0,0.0,-0.9940032612066716,0.0045133403553585,1.3949704271542291,4.545776367187614,0.0177425554813044,0.1342344735700597,0.6918862939339432,0.5869908223816963,3209440507.0,62.46417702759268,28.416217120442298,22.985992519771496,1021.3165710449218,935.3838293457032,85.9327416992187,1.0980915563607887,2.2912878417969296,0.0195886811367285,1084.009677286567,899.4265470786675,0.1861245932089117,-5.969818430881105,0.0,True,False,1.1336368701371953,0,991.7181121826172,1024.290047781808,1032.490478515625,1019.6195556640625,940.8929272460938,1015.6251845789225,963.2432281136495,1010.8906088242137,982.8699258454648,70.8011132581203,28.020682978748937,25.906336706162627,13.723806279083567,5.76873779296875
2021-06-21,1032.490478515625,1037.2208251953125,1015.368896484375,1016.9149169921876,12186448,0.0,1.0,2.0,-0.3333239266975298,0.0052119562549832,0.5738783543498351,-10.222167968749886,0.0174332459649182,0.1861346808548268,0.7020448437790251,-0.6454168695394108,3221626955.0,62.84931389050372,27.880299321269604,22.72368046625873,1022.1282653808594,937.6115637207032,84.51670166015629,1.101192133785569,2.2277343749999545,0.007923812047855,1083.821062982017,911.544854986733,0.1726763060788956,0.3851368629110325,0.0,True,False,1.0200818236013318,0,997.682958984375,1028.366664341518,1027.1832275390625,1022.1282653808594,942.6377697753907,1018.691601658323,965.9588065607858,1014.2136656998155,986.5455223395508,65.17082960942032,27.668143360264708,26.258698036983045,12.867046646030996,-3.530517578125
2021-06-22,1027.1832275390625,1043.451171875,1024.2296142578125,1040.2205810546875,12871913,0.0,1.0,2.0,-0.3299066942769665,-0.0051402420525877,0.6088936875174035,7.7301025390625,0.0171564825341763,-0.4886892300483608,0.656313537954371,-0.5875143574196628,3208755042.0,55.85454829226184,26.71932604662186,22.372035605223555,1022.997900390625,939.7101586914064,83.28774169921871,1.0930851582678076,2.098594970703175,0.0085384998965354,1078.37642543448,929.4232266651294,0.1483745637803913,-6.994765598241877,0.0,False,False,0.8566507842122241,1,1003.8998260498048,1029.1973615373884,1017.7686767578124,1022.997900390625,944.0313427734375,1020.2355336366392,968.3597642462083,1016.2089829058534,989.5557227246998,61.445114101318666,26.653260181153655,26.337610465817168,11.571000243952211,-11.19140625
2021-06-23,1017.7686767578124,1038.6514892578125,1016.0841674804688,1038.3746337890625,16653951,2.0,0.0,0.0,0.9913841517991386,-0.0091654054786365,0.7710689450658915,11.19140625,0.0175075415144393,-0.7595146744931904,0.5706101255587349,-0.3596088854018709,3192101091.0,50.58911701440819,24.75421956061166,22.213387211794764,1024.7472717285157,941.8347741699218,82.91249755859383,1.0806233796738014,2.1246154785155795,0.0174889045706121,1068.1288566290243,950.8457466424596,0.1161808670564977,-5.265431277853651,0.0,False,False,0.6617428897864315,1,1009.487301635742,1026.58988734654,993.8399047851562,1024.7472717285157,945.416904296875,1019.7870142041252,970.2973686584281,1016.4489358061547,991.645571171597,52.17998249632963,24.803364634557738,26.030761299565285,11.372809966845411,-2.8843383789063637
2021-06-24,993.8399047851562,1022.0375366210938,987.6096801757812,1018.4609375,91461975,0.0,16.0,4.0,-0.7577395127142417,-0.0235110123931925,3.683429386701832,0.6922607421876137,0.0187074668679095,-1.788493293983774,0.2219009606752763,3.20018596363156,3100639116.0,45.39840688598973,21.02365894200864,23.614758075596143,1023.7358459472656,944.1329467773436,79.6028991699219,1.0526482612194392,2.2981726074218614,-0.0100744219101897,1049.5166041435905,977.9618321357063,0.0705849894405749,-5.190710128418459,0.0,False,False,0.4016491308879191,1,1013.7392181396484,1020.227783203125,971.2033081054688,1023.7358459472656,946.0930224609375,1015.0693579461308,971.2206053692802,1012.9706233413857,991.808114402231,42.25461762724415,21.16250893915469,25.057110827483168,13.436882139741254,-28.682189941406136
2021-06-25,971.2033081054688,993.8399047851562,960.4273071289062,993.8399047851562,55355022,0.0,5.0,4.0,-0.5552409734123293,-0.0227769045806034,2.2343175626439,0.0,0.0144852785792529,-1.6489624741839526,-0.1394506717194517,1.4749332654730196,3045284094.0,32.62916050011944,16.055500785555296,24.12893694480369,1018.7193420410156,945.7884509277344,72.93089111328118,1.02687160871208,1.6555041503906978,-0.0491155215467531,1047.6949649664132,980.5646724847588,0.0661949695612089,-12.76924638587029,0.7,False,False,0.3788623459352527,1,1014.129818725586,1013.163539341518,962.6886596679688,1018.7193420410156,946.6861657714844,1007.0937125205559,971.2199270452091,1006.54488253586,990.2818324543227,38.56175167571412,16.263050081537244,23.298298678293985,18.4207845791495,-55.93377685546875
2021-06-28,962.6886596679688,981.37939453125,960.3811645507812,979.3026733398438,20277042,1.0,5.0,0.0,-0.4715850670710703,-0.0087671122682948,0.8880758121118841,8.099365234375,0.0126615847280558,-0.6893488863370697,-0.1268436611276986,-0.1337872126621759,3025007052.0,32.0783301405429,11.300869297188228,24.667956351073844,1011.3861083984376,947.1586877441406,64.2274206542969,1.016396378056581,1.3702368164061909,-0.0707826740020483,1052.3910117957628,972.7860450890028,0.0786153155706914,-0.5508303595765369,0.7,False,False,0.4558012527974542,1,1012.5885284423828,1004.6159057617188,963.5193481445312,1011.3861083984375,947.6227197265625,999.0200665473582,970.8853675402194,999.7977713254152,988.2378937294076,32.0783301405429,11.559877596007595,20.950614461836707,23.341556100433852,-69.80181884765625
2021-06-29,963.5193481445312,973.3031616210938,961.8118286132812,964.3038940429688,27144063,1.0,3.0,0.0,-0.4999687454627377,0.0008628838287645,1.1911001278727096,1.615234375,0.0126096573319381,-0.0578682774846669,-0.0255887754413012,0.228130641114599,3052151115.0,36.71079600523268,7.513211578823643,23.41759113216682,1003.9005798339844,948.6577526855468,55.24282714843753,1.0156659189438055,1.4990649414062318,-0.0720889004880462,1055.9563496788846,965.8256815711154,0.0891596291931078,4.632465864689777,0.3,False,False,0.5263861993911808,0,1010.891015625,995.5276576450892,974.0646362304688,1003.9005798339844,948.546455078125,992.5653904741168,970.5965040345061,994.216475451433,986.40689035275,36.71079600523268,7.809585098682987,18.322408589205963,26.65800453917409,-63.66387939453125
2021-06-30,974.0646362304688,979.6026000976562,965.0192260742188,967.4190063476562,19762858,0.0,3.0,1.0,-0.6324558825884274,0.0109445524952298,0.876568687999884,3.899658203125,0.012363902108886,0.5859039773142434,0.1360560139325791,-0.1457274939406255,3071913973.0,39.70443913149877,5.301272398028004,22.759656633649545,999.2417419433592,950.6473413085936,48.594400634765634,1.0246329989096066,1.9895886230468705,-0.0456456584317339,1056.9406538907,961.0131180819563,0.0950740667512609,2.993643126266093,0.3,False,False,0.5749365171859703,0,1008.9768859863282,987.1811087472098,982.5562133789062,999.2417419433593,949.4309118652344,989.2016169752717,970.7325092186616,991.1161924943616,985.492649306655,39.70443913149877,5.623543187706559,15.782635508906084,28.316855637367713,-43.704040527343636
