date,Close,High,Low,Open,Volume,positive_count,negative_count,neutral_count,avg_sentiment_score,Return,volume_ratio,price_gap,return_volatility,return_zscore,Bollinger_%B,Volume_Z,OBV,RSI,MACD_Hist,ATR,ma_fast,ma_slow,ma_diff,price_vs_ma50,ma_slope,roc_10,bb_upper,bb_lower,bb_width,rsi_slope,bear_score,bull_strength,bear_strength,volatility_spike,divergence,SMA_20,SMA_7
2021-03-04,1000.6658935546876,1007.1504282574748,992.3187726175436,1002.574462063582,21435754,0.0,4.0,0.0,-0.9999171714930526,-0.011920421399721381,0.8948399909967276,-10.163697116105595,0.02043355811528214,-0.7322404175473758,0.9111747914791068,-0.32094054010579315,2903877017.0,63.49653969774558,21.87953667738975,27.078061946093083,965.2607360839844,918.6534484863281,46.607287597656295,1.0892746282109886,2.1996850585936727,0.052304472796737,1012.5002769848678,879.2680152514603,0.14085473604794257,-1.590020424969289,0.0,True,False,0.9874815765670298,1,945.884146118164,977.3983939034598
2021-03-05,1001.9765625,1017.2681624041307,990.1802236627708,991.536944042792,25511666,0.0,2.0,0.0,-0.973729480369002,0.001309796760091908,1.0534163749459555,-9.128949511895598,0.02040935147732056,-0.05904574198682754,0.8890190798279245,0.1657154272529602,2929388683.0,64.87173633166854,23.080817707839174,27.820468860693286,969.7861145019531,920.8135815429688,48.97253295898429,1.088142684451971,2.1601330566406887,0.047300832806696835,1016.306345388334,887.1870078831505,0.13566565628744584,1.375196633922961,0.0,True,False,0.9496334271910676,0,951.7466766357422,985.1312168666294
2021-03-08,1007.6793212890624,1026.443069171857,997.0557130847674,997.2856244518048,19506841,1.0,1.0,0.0,0.0008269789414043,0.0056915091654774486,0.8082655289798443,-4.690938048195221,0.020323289073620462,0.186261599390997,0.8947706338977971,-0.5895043243491974,2948895524.0,63.80323109521982,24.213883971759174,28.38219800849248,978.2022277832032,922.6251135253906,55.57711425781258,1.0921871803799876,1.8115319824217977,0.09113099651164691,1021.1197030953351,893.3950735159931,0.13342767696514032,-1.068505236448722,0.0,True,False,0.9331689008039009,0,957.2573883056641,988.2026715959821
2021-03-09,1007.65625,1018.11892004667,987.2139062375128,1011.7723324452576,15154484,0.0,2.0,0.0,-0.9998354658146128,-2.2895467412076265e-05,0.633768149471163,4.093011156195189,0.02035317147620844,-0.10296061473409102,0.8654064331403045,-1.088484166887139,2933741040.0,61.89843238220014,24.823831808218756,29.099962839260595,985.9100891113281,924.3520239257813,61.558065185546866,1.090121754394414,1.7269104003906932,0.08282878315562359,1024.2305550142587,901.0871879056631,0.12792004598870765,-1.9047987130196802,0.0,True,False,0.8947658456944186,1,962.6588714599609,995.1175362723214
2021-03-10,1003.47119140625,1018.716808454396,998.090414011898,1014.9916361588872,11519358,0.0,3.0,0.0,-0.9949369281736532,-0.004153260195379094,0.49173438711055456,7.335386158887218,0.020456517876158042,-0.31829270246582053,0.8082865744067975,-1.4014133889307605,2922221682.0,62.79248986249127,24.684967669097546,28.95378309602322,991.4725280761719,926.1171057128906,65.35542236328126,1.083525166759354,1.7650817871093523,0.058685000092082884,1025.881710115915,908.9857825598663,0.12083093855113576,0.8940574802911314,0.0,True,False,0.8474816415064916,1,967.4337463378906,1000.3899187360491
2021-03-12,983.0748291015624,1014.7156808029488,976.774223795456,1009.4728502304388,16864952,0.0,2.0,0.0,-0.9999890715623678,-0.02032580753624269,0.761663540773738,6.00165882418878,0.01935279086464498,-1.1127426207759137,0.6188384649808746,-0.7215778773059824,2905356730.0,55.98995662001251,22.667800565205994,29.967195972014817,991.1620971679688,927.4241320800782,63.73796508789064,1.0600056598663956,1.3070263671875182,-0.003147814592538545,1027.2015064818518,911.4325389283044,0.11943354428097246,-6.802533242478766,0.0,False,False,0.8425952267215028,1,969.3170227050781,1002.4660295758929
2021-03-15,969.8757934570312,988.2716220111874,956.8146992263174,984.2015826539098,16698099,0.0,2.0,0.0,-0.9999754106654564,-0.013426277688946442,0.7783822083187644,1.1267535523473953,0.019567891591127966,-0.7500716942290765,0.4911858218642192,-0.6665515183672212,2888658631.0,61.591541407028615,19.77616195016924,29.095035968325572,992.2244567871094,928.56099609375,63.66346069335941,1.0444933585807323,1.1368640136718113,0.011074872928817925,1026.9549856141418,914.7741647764831,0.11554734172383509,5.601584787016108,0.0,True,False,0.8225111355068332,1,970.8645751953125,996.3428344726562
2021-03-17,945.2483520507812,967.1624331332048,935.9354210810808,964.8859456542906,19210236,2.0,5.0,1.0,-0.3949079577918812,-0.02154144847343975,0.9041865308343211,-1.1727091308656554,0.02003286119413664,-1.1164205838362045,0.24799225976105332,-0.2811353141189299,2855574594.0,49.351237134233735,12.937040921972084,29.48265899215273,989.8445007324219,930.1945483398438,59.64995239257814,1.0161835002557311,0.5932666015625045,-0.024050273392228316,1026.0701161324043,918.5954722465018,0.11053277697528914,-9.66688004772275,0.0,False,False,0.8073025806144588,1,972.3327941894531,983.2949131556919
2021-03-19,957.5045776367188,963.874156537218,911.8828633518402,915.6540180264462,41787429,1.0,5.0,0.0,-0.7378244784489046,0.03628487128609814,1.8782446295675261,-8.324131387616148,0.02206783651245143,1.681183626511984,0.3825419123413362,2.2882354351613503,2876714543.0,49.53961367617346,6.58178666556671,30.540422923026888,976.6523681640625,932.1330126953125,44.519355468750064,1.0272188245624334,1.5429528808593886,-0.04313259420149318,1028.2194224612135,913.6936817868334,0.11795145768762616,16.51588756178907,0.3,False,False,0.886090362584182,0,970.9565521240235,964.173078264509
2021-03-22,948.4906005859376,953.8253959057876,935.0616477381006,952.4457452132764,18572478,1.0,5.0,0.0,-0.566210234082348,-0.009414030242058113,0.8439511714470783,-5.058832423442368,0.02213603244678956,-0.5431670518424353,0.30924951557357855,-0.4005770479129402,2858142065.0,45.28098507402751,4.735589394111457,30.517422561629214,971.3037719726562,933.52419921875,37.77957275390622,1.0160321514747157,1.3911865234375682,-0.05338045211418041,1028.3543446594913,912.7355418151182,0.1191277164957662,-4.258628602145947,0.3,False,False,0.906871929513305,0,970.5449432373047,956.3187081473214
2021-03-23,960.0339965820312,970.2437032287586,945.5472695688584,948.2836405250156,17421165,0.0,3.0,0.0,-0.9999287141727108,0.012170279799254224,0.8032843334454021,-0.2069600609220288,0.02072708705356332,0.5083609677280744,0.3851701825986651,-0.494861083177294,2875563230.0,47.884270847815515,4.156012415946179,30.937901421875956,966.5392395019531,934.9388403320313,31.600399169921843,1.0268414950448392,1.4146411132812773,-0.04728222927714876,1026.0882146058607,918.6532526792955,0.11048765476939568,2.603285773788002,0.3,False,False,0.8543214665097492,0,972.3707336425781,953.0271606445312
2021-03-24,941.546142578125,956.4697619959876,938.3728792140666,956.4697619959876,16822814,0.0,6.0,0.0,-0.9994715528055452,-0.01925749928620002,0.791797627655734,-3.5642345860436535,0.02121834862111122,-1.022277580866774,0.19903763697244867,-0.5123588363551635,2858740416.0,29.70101013757383,2.179751359625243,28.743532040392445,959.9282287597656,936.3189892578125,23.609239501953084,1.0055826629388942,1.3801489257812136,-0.06560779772057679,1025.040321265984,920.7979966051098,0.10714387079695684,-18.183260710241683,0.7,False,False,0.84297041211357,0,972.9191589355469,948.9800676618304
2021-03-25,915.8609619140624,944.6274974135966,912.8946185988304,944.6274974135966,22001648,2.0,3.0,0.0,-0.0221711010610761,-0.027279789595581527,1.0089696692453984,3.081354835471643,0.021669797292998248,-1.3595476040007521,0.01425800525027918,0.023631453967908698,2836738768.0,27.56144165513598,-1.442402072057007,29.551638629865458,951.1672058105469,936.6353979492187,14.531807861328161,0.9778201463657659,0.31640869140619543,-0.0873071695953841,1028.4066595500726,914.2330743366462,0.11754478529582499,-2.139568482437852,0.7,False,False,0.9368302424942635,0,971.3198669433593,941.8089686802456
2021-03-26,917.3325805664062,926.0936023157716,907.697774002638,925.311782045388,20180202,0.0,1.0,0.0,-0.9998892092371534,0.0016068144768048853,0.9576657895973749,9.4508201313256,0.019327679775996788,0.04085334135931957,0.08873254731204817,-0.1160255053008882,2856918970.0,27.62308612034873,-4.146439858834242,28.930773599277863,944.5929809570313,937.1491015625,7.443879394531223,0.9788544630058825,0.5137036132813364,-0.06687410417703232,1029.3277683059562,906.4273098190439,0.12697934762072835,0.06164446521275124,0.7,False,False,1.0238108056058117,0,967.8775390625,937.8210013253348
2021-04-01,929.841796875,933.5899604004878,921.2417127894756,928.0712360508576,11723312,0.0,2.0,0.0,-0.9999784907687967,0.009360543824665335,0.5897799529087604,6.8525470860138284,0.019211533223508572,0.43281830913097763,0.26138701864859304,-1.1785307726167495,2872833187.0,32.94268226329895,-6.916541786051539,27.59051256489022,934.9075500488282,938.7334423828125,-3.8258923339843705,0.9905280401162202,0.3486010742187773,-0.016298949521949102,1030.5496602267608,894.2023905544892,0.14167774973085884,3.3876018301451296,0.7,False,True,1.1403975975393428,0,962.376025390625,931.300310407366
2021-04-05,916.3898315429688,931.2904599249572,902.3629879841544,931.2674687887215,14875099,0.0,1.0,0.0,-0.999890286813752,-0.014466939835615533,0.781872577089922,1.4256719137215441,0.015786552025983,-0.7120697080333901,0.1918134380832024,-0.649809430098793,2857958088.0,34.037864392843474,-8.25423038439942,26.946656488698075,934.1487182617187,938.51453125,-4.365812988281277,0.9764258314918539,-0.21891113281253638,-0.008212659439950754,1024.3505826914943,890.7666353260838,0.13950472180881868,1.0951821295445257,0.7,False,True,1.1239687477511235,0,957.5586090087891,925.0654296875
2021-04-06,912.5726928710938,922.0695526951666,905.536249557972,921.6326602844536,14009194,0.0,2.0,0.0,-0.9999283080796886,-0.004165409240135198,0.7510167286271011,5.2428287414848,0.015699213386061547,-0.18251172287931736,0.19460383822317293,-0.7195917391184606,2843948894.0,35.63854034285632,-9.512712794144704,25.88068365672126,929.6555297851562,937.8669970703126,-8.211467285156345,0.973029966638945,-0.6475341796874545,-0.04692602606300267,1019.5942995464857,886.7135984027332,0.13941158328799227,1.6006759500128425,0.6,False,False,1.1238717223831474,0,953.1539489746094,920.9263654436384
2021-04-07,921.103759765625,941.362235576248,916.7117836168966,919.7930825089264,24266353,1.0,3.0,1.0,-0.6096451796299334,0.009348369681861923,1.305248094087687,7.220389637832682,0.015956053759284064,0.5078277270409939,0.28022845687101733,0.8880585019228647,2868215247.0,38.993350351221856,-9.7097553538498,26.935162165985794,926.916845703125,936.9789367675781,-10.06209106445317,0.9830570609658315,-0.8880603027344023,-0.02887412991061189,1012.8277234620142,885.3928942137671,0.13426766948120158,3.35481000836554,0.3,False,False,1.0830141420623953,0,949.1103088378907,921.6753365652902
2021-04-09,911.5379028320312,922.7133588114184,910.5950837855872,919.0802119111383,14037885,0.0,2.0,1.0,-0.6661707169835628,-0.011618905665119916,0.76589807345158,-3.173267092767901,0.015890724722683207,-0.6720039986670525,0.22672667892841258,-0.6641755573928207,2869546550.0,46.425252863624685,-10.368864730913742,23.770083690335046,920.1379699707031,936.949501953125,-16.81153198242191,0.972878368505323,0.3775744628906068,-0.031871236457860386,992.1699058808958,887.896292849573,0.11092546964754167,2.6550215102025305,0.6,False,False,0.9044969381907504,0,940.0330993652344,919.2740216936384
2021-04-13,888.4281005859375,892.4752095794281,882.0125396438674,884.8408751359293,19411189,0.0,1.0,0.0,-0.9998637023672928,0.010804970136266911,1.0256861008212883,5.909600721866809,0.01740983803027709,0.5419337843193168,0.07824345589970212,0.07762346081388954,2868056257.0,32.697386420300944,-14.874801722799702,22.10788362200355,913.5545532226563,937.6062341308593,-24.051680908203025,0.9475492677472341,0.5081848144531023,-0.03150927002137183,977.2599387953861,880.8875953843013,0.10372948502566572,5.395678774242981,1.0,False,True,0.8561455115952951,0,929.0737670898437,907.3167201450893
2021-04-15,894.1768188476562,901.8570749282736,879.7820560690876,885.8986715696833,19723716,1.0,0.0,0.0,0.9999680326227464,0.006470662350647638,1.0339350722200733,-2.5294290162541984,0.01746565820157062,0.2844639143804282,0.16586628652040541,0.10370475401234767,2887779973.0,30.372795449270356,-15.397632484978658,21.92063970766682,909.6454345703125,938.5476416015625,-28.902207031249986,0.9527239526400698,0.9414074707032114,-0.04188634593542473,971.8450296254057,878.7326070933443,0.10063065789248221,-2.324590971030588,1.0,False,True,0.835713439538065,0,925.288818359375,904.1434326171875
2021-04-16,888.5661010742188,896.7522840997455,885.9676767853896,890.6356683795651,15656948,0.0,1.0,0.0,-0.99972959983279,-0.0062747296230158955,0.8169332985468967,-3.541150468091132,0.017473669501909782,-0.37974177990171776,0.13620890034680505,-0.5680526880234456,2872123025.0,32.89785862925953,-16.079364756532755,21.143746132409053,906.38017578125,938.8861254882812,-32.505949707031164,0.9464045499789521,0.33848388671867724,-0.03544499072996021,966.5611027765757,876.2672785710805,0.09799482699464777,2.525063179989175,1.0,False,True,0.8179412256743781,0,921.4141906738281,900.7139195033482
2021-04-19,874.585205078125,881.3456940291431,869.2044276103717,875.6429798270873,18478808,0.0,1.0,0.0,-0.9979050940310116,-0.015734221662509706,0.9660129519902126,-12.923121247131462,0.017213624362358453,-0.8711773774188197,0.05130982305659689,-0.10522782168976917,2853644217.0,35.5869384706932,-17.545530008789,20.2600886073434,900.8545166015625,938.6644543457031,-37.8099377441406,0.9317335934359583,-0.22167114257808862,-0.05942579907956458,966.1279422970085,869.634124353382,0.10512671516270428,2.689079841433667,0.6,False,False,0.8794537131295085,0,917.8810333251953,894.0684116908482
2021-04-20,874.3323364257812,882.541449764304,869.4114423209023,878.6323481745312,17203668,0.0,2.0,1.0,-0.6662243427878517,-0.0002891298079084059,0.9075218376986092,4.0471430964062165,0.016646364521815348,-0.0077055979256371076,0.10434377250444324,-0.2835878275727203,2836440549.0,34.855866375240964,-18.51445777688275,19.88395854521969,896.6487670898438,938.393115234375,-41.74434814453127,0.9317335370767359,-0.271339111328075,-0.04589476407259263,967.2953177782939,863.5021675732686,0.11338572511212973,-0.7310720954522338,1.0,False,True,0.9507044977631653,0,915.3987426757812,887.2225341796875
2021-04-23,875.8040161132812,882.4954711182168,871.6649423093376,876.5628452969523,11828857,0.0,1.0,0.0,-0.9999943431992052,-0.0010752808689182825,0.685542109843331,-0.18391983976641768,0.01396333453545551,-0.05737109166102756,0.17989014085853397,-1.6036566548711273,2839102646.0,30.648652978510697,-19.008710843314702,18.341658322239653,888.5361999511719,938.0500341796875,-49.513834228515634,0.9336431791499911,-0.17843872070318412,-0.049179848819496996,957.5883215225764,857.8647241317204,0.10986083901158145,2.650089893932261,1.0,False,True,0.9273918649663019,0,907.7265228271484,881.8056204659598
2021-04-26,891.2105102539062,902.3170543476812,879.0922344650105,883.0013968899902,20846778,0.0,9.0,0.0,-0.9788017228887484,0.017591257698265972,1.196301078244467,7.197380776708997,0.014338957528222857,0.9759726699233017,0.35071705494073974,0.9836203070256235,2859949424.0,34.43865471262153,-17.67176037185709,19.351784522150783,885.4319030761719,937.9249426269531,-52.49303955078119,0.9501938478763466,-0.125091552734375,-0.03365990961999776,948.077485153162,860.4932118683224,0.09685468577930759,3.790001734110831,1.0,False,True,0.8223320520149177,0,904.2853485107422,882.203107561384
2021-04-27,914.5732421875,918.5053347773336,891.394466284198,892.1992777114451,19992524,1.0,4.0,2.0,-0.4472317436903378,0.026214605488593,1.1369391698495,0.9887674575388701,0.01530075607782663,1.3992856625755237,0.643668089831994,0.6839507457921884,2879941948.0,49.32235303760608,-14.55921075567801,19.23516684948111,885.7354370117188,938.2238757324219,-52.48843872070313,0.974792121415095,0.2989331054687909,0.003329910194670216,943.4346968517997,862.4387101306221,0.08970284008613899,14.88369832498455,0.3,False,False,0.7672912959440932,0,902.9367034912109,885.1168823242188
2021-04-28,918.5513305664062,923.472224571812,910.664154134084,918.804293895848,17122437,0.0,4.0,1.0,-0.7379925773706939,0.004349666265537566,0.9874215354894749,4.231051708347991,0.01406311564674043,0.21551606413430707,0.6901913797983916,-0.0648365572020758,2897064385.0,52.227551653437594,-11.637346191343681,18.969078799519213,889.6974426269531,938.4354284667969,-48.73798583984376,0.9788114373166015,0.21155273437500455,0.045077535986822515,943.7673582550003,862.375085592656,0.09012829850668143,2.905198615831516,0.3,False,False,0.7800774331849043,0,903.0712219238281,889.4004865373884
2021-04-29,930.8535766601562,940.2584720507008,923.1503294833212,930.324658875318,17412606,0.0,0.0,3.0,-0.0043912529881329,0.013393095937451971,1.0122328282939923,11.7733283089118,0.014367026916621515,0.775236628040341,0.8217896942391334,0.06381694209806911,2914476991.0,53.53334403902889,-8.234140976009371,18.46319299802923,893.939990234375,938.1443139648437,-44.20432373046867,0.9922285546091785,-0.29111450195318866,0.047753415325605175,945.8653156200907,861.6292278369407,0.09320757076482147,1.305792385591296,0.3,False,False,0.8186943791949141,0,903.7472717285157,897.4388253348214
2021-04-30,917.2636108398438,936.349294955943,914.0673563374664,923.702162939904,19828769,4.0,6.0,2.0,-0.2090527991417647,-0.014599466727165056,1.1547469058541537,-7.151413720252208,0.014207454505545721,-0.8125772523903746,0.6775080756184735,0.8129978220743849,2894648222.0,48.34123280444751,-6.558075576715396,19.102118059446873,896.2486694335937,937.7110913085937,-41.46242187500002,0.9781942640347624,-0.43322265624999545,0.02581904552383718,943.2735520443002,862.620551959606,0.08932195958320684,-5.1921112345813825,0.3,False,False,0.7991774011260422,0,902.9470520019531,903.5718645368304
2021-05-03,900.9603271484376,910.1352506864353,893.6249987101227,904.156581818245,23640186,2.0,1.0,4.0,0.145919734823125,-0.01777382586504106,1.347710459330687,-13.107029021598805,0.014465472518081291,-0.9688951648512354,0.48764241541553754,1.7116938372458588,2871008036.0,46.60967842779447,-6.4707298680165195,19.924999281153298,897.4880920410156,937.0345837402343,-39.54649169921868,0.9615016807087269,-0.6765075683593977,0.013948569565319868,941.3353112220934,862.5329566001722,0.08737040950008622,-1.7315543766530368,0.3,False,False,0.7997742582133096,0,901.9341339111328,907.0309448242188
2021-05-04,881.4376831054688,904.9844394067668,878.8623108056004,896.7982564716365,21849830,2.0,1.0,0.0,0.3322234233391252,-0.021668705551950884,1.210696419303681,-4.162070676801136,0.014950374512853451,-1.140625091903968,0.26283262380031897,1.1153639500097963,2849158206.0,50.87690226826525,-7.885918027101411,19.103759398237376,898.17333984375,935.7201989746094,-37.54685913085939,0.941988517583969,-1.3143847656249363,0.00783511770786438,937.6225530403636,861.4053034049488,0.08473159474696745,4.267223840470777,0.3,False,False,0.7963755448412441,0,899.5139282226562,907.8357543945312
2021-05-05,883.04736328125,891.5094398282932,877.5055869027818,884.5420304826864,12393609,0.0,1.0,0.0,-0.9999944153378236,0.0018261985011918114,0.6914822734106906,3.104347377217664,0.014709539756013962,0.18563551210754245,0.30484375230696437,-1.5480507811604003,2861551815.0,48.00751087802598,-8.776408131711378,19.13661066681922,899.0448425292968,934.2195568847657,-35.174714355468836,0.9452246602777684,-1.5006420898437227,0.009967636437987926,935.763709093359,859.9299005257817,0.08446185714684516,-2.869391390239265,0.3,False,False,0.8149197421869872,0,897.8468048095704,906.6695905412946
2021-05-06,888.0601806640625,889.8997756591929,876.8386816053229,883.8521337228129,14624666,0.0,0.0,1.0,-1.1025755455307262e-05,0.005676725384452519,0.8145620780978574,0.8047704415629369,0.014788833100588534,0.38721969655923394,0.3858382333947739,-0.9407605711804303,2876176481.0,47.72259443569019,-8.974186648868567,18.49275889501093,900.1761840820312,932.9621984863281,-32.78601440429691,0.9518715571808629,-1.2573583984375318,0.012903857735454105,934.1162127368497,859.1261456615879,0.08363628789388641,-0.28491644233579194,0.3,False,False,0.8292674818761503,0,896.6211791992188,902.8820103236607
2021-05-11,889.0490112304688,891.5324189382644,878.4023510444373,880.7018904813373,13478264,0.0,1.0,0.0,-0.9999054383260956,0.003608149506700853,0.7810881029144029,-5.150831686631477,0.014433363070803257,0.2565402650773643,0.4539722468468781,-1.0750544703062912,2888002056.0,56.10453752782408,-8.855839682585952,18.162617264804087,898.348095703125,930.0119641113281,-31.663868408203143,0.9559543807374549,-0.8305725097656023,-0.027908350889406908,924.5520989495546,859.5314337652892,0.07288970946929078,1.3137390415136636,0.3,False,False,0.7768909394267929,0,892.0417663574219,888.1160627092634
2021-05-17,901.5581665039062,902.983799403928,887.7842255974671,890.9575497705476,11873078,0.0,1.0,0.0,-0.9999843360710656,0.01189796929586806,0.7342173434292575,-3.0795858606325055e-05,0.012459556142425145,0.8345510737033723,0.6374167843284188,-1.1888237880442716,2899988789.0,53.899469784721376,-7.163824967774872,17.382436386145336,888.917919921875,925.5937365722656,-36.67581665039063,0.9740322680257433,-1.1538806152344705,-0.01712206191364951,925.2389555929341,859.9276337625346,0.0731711227622516,-1.6114701444440982,0.3,False,False,0.8204717463052612,0,892.5832946777343,889.1048322405134
2021-05-18,914.2512817382812,920.988779403536,907.1458650738468,911.055027248797,12064918,0.0,0.0,1.0,-0.2523891073215054,0.014079086304100485,0.7544597991414883,9.496860744890796,0.012707164724053234,0.95992113982358,0.799904376511872,-1.0527985223715715,2912053707.0,49.868060547577485,-4.926082529757309,16.820706984445508,890.2470153808594,924.5474719238281,-34.30045654296873,0.9888635354070872,-1.0462646484375,0.014751986507452353,927.8512658935051,859.8838415283699,0.0760374667174851,-4.03140923714389,0.0,False,False,0.863239080027303,0,893.8675537109375,892.846418108259
2021-05-19,918.4363403320312,927.358360883431,906.9159564655968,910.5950856454452,16317002,1.0,0.0,0.0,0.3655993044376373,0.0045775802313263725,1.027300658020083,-3.656196092836012,0.01205184210431058,0.35119640945669195,0.8252228666596573,0.1176796710292974,2928370709.0,49.952956781165135,-2.782876999276027,17.366016554453097,893.9468811035156,923.5453576660157,-29.598476562500082,0.9944680385304563,-1.0021142578124227,0.04197535224068183,930.4614889625184,861.6587319847472,0.07678364004107263,0.0848962335876493,0.0,False,False,0.885964241212597,0,896.0601104736328,897.1365879603794
